run_id,dataset,hop,rep,seed,algorithm,query_count,iteration,selected_count,total_before,tdg_remaining_before,tdg_remaining_after_remove,random_remaining_before,random_remaining_after_remove,tdg_selected_score_sum,random_selected_score_sum,mean_selected_tdg_score,mean_random_tdg_score,mean_all_query_tdg_score,max_selected_tdg_score,max_random_tdg_score,max_all_query_tdg_score,tdg_node_count,tdg_route_arc_count,tdg_same_edge_arc_count,tdg_edge_timeline_count,tdg_max_out_degree,tdg_max_flow,tdg_mean_flow,tdg_max_congestion_ratio,tdg_mean_congestion_ratio
Hop10Rep4-18_gamma50,Hop10Rep4-18,10,4,18,tdg_selection_no_candidate_vs_random,4096,0,1927,129989088,65368146,61324620,69052434,64835055,9901621080140588,9539339478100127,5.13836070583e+12,4.9503577987e+12,4.94012104612e+12,28226579863673,28226579863673,28226579863673,21032,34144,20842,21032,25,798,214.748430962,66.5,9.64286804989
Hop10Rep4-18_gamma75,Hop10Rep4-18,10,4,18,tdg_selection_no_candidate_vs_random,4096,0,2958,129989088,31111346,25543217,35970066,29793255,15059862854450671,14482709736639926,5.09123152618e+12,4.89611552963e+12,4.94012104612e+12,28226579863673,28226579863673,28226579863673,21032,34144,20842,21032,25,798,214.748430962,66.5,9.64286804989
Hop10Rep4-18_gamma100,Hop10Rep4-18,10,4,18,tdg_selection_no_candidate_vs_random,4096,0,4096,129989088,0,0,0,0,20234735804897490,20234735804897490,4.94012104612e+12,4.94012104612e+12,4.94012104612e+12,28226579863673,28226579863673,28226579863673,21032,34144,20842,21032,25,798,214.748430962,66.5,9.64286804989
Hop10Rep4-19_gamma0,Hop10Rep4-19,10,4,19,tdg_selection_no_candidate_vs_random,4096,0,0,132300937,132300937,132300937,132300937,132300937,0,0,0,0,50462183187.7,0,0,585683567875,32612,39008,32274,32612,12,496,109.257512572,97,7.7858559803
Hop10Rep4-19_gamma25,Hop10Rep4-19,10,4,19,tdg_selection_no_candidate_vs_random,4096,0,285,132300937,120312447,119902222,123026717,121384012,48122471336390,9920483168189,168850776619,34808712870.8,50462183187.7,585683567875,585267816181,585683567875,32612,39008,32274,32612,12,496,109.257512572,97,7.7858559803
Hop10Rep4-19_gamma50,Hop10Rep4-19,10,4,19,tdg_selection_no_candidate_vs_random,4096,0,1779,132300937,72741252,62644798,75242325,64687961,99509908720327,85846505826126,55935867746.1,48255483882,50462183187.7,585683567875,585308954269,585683567875,32612,39008,32274,32612,12,496,109.257512572,97,7.7858559803
Hop10Rep4-19_gamma75,Hop10Rep4-19,10,4,19,tdg_selection_no_candidate_vs_random,4096,0,2852,132300937,37563924,24074946,40240943,25343888,153021847229808,141981577832585,53654224133.9,49783161932.9,50462183187.7,585683567875,585683567875,585683567875,32612,39008,32274,32612,12,496,109.257512572,97,7.7858559803
Hop10Rep4-19_gamma100,Hop10Rep4-19,10,4,19,tdg_selection_no_candidate_vs_random,4096,0,4096,132300937,0,0,0,0,206693102336957,206693102336957,50462183187.7,50462183187.7,50462183187.7,585683567875,585683567875,585683567875,32612,39008,32274,32612,12,496,109.257512572,97,7.7858559803
Hop20Rep1-0_gamma0,Hop20Rep1-0,20,1,0,tdg_selection_no_candidate_vs_random,1024,0,0,61370530,61370530,61370530,61370530,61370530,0,0,0,0,106528012.929,0,0,346575697,21681,21408,20950,21681,5,333,106.32623034,66.6,7.44524240023
Hop20Rep1-0_gamma25,Hop20Rep1-0,20,1,0,tdg_selection_no_candidate_vs_random,1024,0,39,61370530,58888730,58057230,58695660,58126670,10994260073,5222700431,281904104.436,133915395.667,106528012.929,346575697,328014366,346575697,21681,21408,20950,21681,5,333,106.32623034,66.6,7.44524240023
Hop20Rep1-0_gamma50,Hop20Rep1-0,20,1,0,tdg_selection_no_candidate_vs_random,1024,0,451,61370530,32936808,25845863,34218983,26647223,50457640958,48873800643,111879469.973,108367628.92,106528012.929,346575697,346575697,346575697,21681,21408,20950,21681,5,333,106.32623034,66.6,7.44524240023
Hop20Rep1-0_gamma75,Hop20Rep1-0,20,1,0,tdg_selection_no_candidate_vs_random,1024,0,714,61370530,17169245,11037240,17961660,11752155,78188747634,78846132278,109508049.908,110428756.692,106528012.929,346575697,346575697,346575697,21681,21408,20950,21681,5,333,106.32623034,66.6,7.44524240023
Hop20Rep1-0_gamma100,Hop20Rep1-0,20,1,0,tdg_selection_no_candidate_vs_random,1024,0,1024,61370530,0,0,0,0,109084685239,109084685239,106528012.929,106528012.929,106528012.929,346575697,346575697,346575697,21681,21408,20950,21681,5,333,106.32623034,66.6,7.44524240023
Hop20Rep1-1_gamma0,Hop20Rep1-1,20,1,1,tdg_selection_no_candidate_vs_random,1024,0,0,58798641,58798641,58798641,58798641,58798641,0,0,0,0,30399192.0732,0,0,87963824,24820,24283,23663,24820,6,150,45.3095084609,87,5.73630484631
Hop20Rep1-1_gamma25,Hop20Rep1-1,20,1,1,tdg_selection_no_candidate_vs_random,1024,0,24,58798641,56847629,54674307,57538116,57383722,1841544432,586168053,76731018,24423668.875,30399192.0732,87963824,81362615,87963824,24820,24283,23663,24820,6,150,45.3095084609,87,5.73630484631
Hop20Rep1-1_gamma50,Hop20Rep1-1,20,1,1,tdg_selection_no_candidate_vs_random,1024,0,418,58798641,33081266,24720357,34716956,25815141,13453377683,12891489251,32185114.0742,30840883.3756,30399192.0732,87963824,86321848,87963824,24820,24283,23663,24820,6,150,45.3095084609,87,5.73630484631
Hop20Rep1-1_gamma75,Hop20Rep1-1,20,1,1,tdg_selection_no_candidate_vs_random,1024,0,678,58798641,18157988,9272291,19269662,10901934,21369483386,20946223145,31518412.0737,30894134.4322,30399192.0732,87963824,87963824,87963824,24820,24283,23663,24820,6,150,45.3095084609,87,5.73630484631
Hop20Rep1-1_gamma100,Hop20Rep1-1,20,1,1,tdg_selection_no_candidate_vs_random,1024,0,1024,58798641,0,0,0,0,31128772683,31128772683,30399192.0732,30399192.0732,30399192.0732,87963824,87963824,87963824,24820,24283,23663,24820,6,150,45.3095084609,87,5.73630484631
Hop20Rep1-2_gamma0,Hop20Rep1-2,20,1,2,tdg_selection_no_candidate_vs_random,1024,0,0,36432327,36432327,36432327,36432327,36432327,0,0,0,0,10607917.1543,0,0,32862208,23727,23025,22301,23727,5,172,25.3935179332,21.3333333333,1.60633620162
Hop20Rep1-2_gamma25,Hop20Rep1-2,20,1,2,tdg_selection_no_candidate_vs_random,1024,0,192,36432327,29465906,25506329,29594306,26384797,2186590614,2056203566,11388492.7812,10709393.5729,10607917.1543,32862208,31690448,32862208,23727,23025,22301,23727,5,172,25.3935179332,21.3333333333,1.60633620162
Hop20Rep1-2_gamma50,Hop20Rep1-2,20,1,2,tdg_selection_no_candidate_vs_random,1024,0,400,36432327,21981690,16636122,22465192,17030452,4491876102,4079620633,11229690.255,10199051.5825,10607917.1543,32862208,32402791,32862208,23727,23025,22301,23727,5,172,25.3935179332,21.3333333333,1.60633620162
Hop20Rep1-2_gamma75,Hop20Rep1-2,20,1,2,tdg_selection_no_candidate_vs_random,1024,0,671,36432327,12235431,7952982,12216909,7950598,7412396331,7189218759,11046790.3592,10714185.93,10607917.1543,32862208,32402791,32862208,23727,23025,22301,23727,5,172,25.3935179332,21.3333333333,1.60633620162
Hop20Rep1-2_gamma100,Hop20Rep1-2,20,1,2,tdg_selection_no_candidate_vs_random,1024,0,1024,36432327,0,0,0,0,10862507166,10862507166,10607917.1543,10607917.1543,10607917.1543,32862208,32862208,32862208,23727,23025,22301,23727,5,172,25.3935179332,21.3333333333,1.60633620162
Hop20Rep1-3_gamma0,Hop20Rep1-3,20,1,3,tdg_selection_no_candidate_vs_random,1024,0,0,44243807,44243807,44243807,44243807,44243807,0,0,0,0,24571395.6689,0,0,115072156,21248,20636,20486,21248,5,167,39.9814100151,35,2.47721829417
Hop20Rep1-3_gamma25,Hop20Rep1-3,20,1,3,tdg_selection_no_candidate_vs_random,1024,0,85,44243807,39240559,38441575,40595592,36958664,4266334729,2083171316,50192173.2824,24507897.8353,24571395.6689,115072156,100882247,115072156,21248,20636,20486,21248,5,167,39.9814100151,35,2.47721829417
Hop20Rep1-3_gamma50,Hop20Rep1-3,20,1,3,tdg_selection_no_candidate_vs_random,1024,0,413,44243807,26028737,19678754,26303710,20239272,10630528072,10689284574,25739777.414,25882044.9734,24571395.6689,115072156,115072156,115072156,21248,20636,20486,21248,5,167,39.9814100151,35,2.47721829417
Hop20Rep1-3_gamma75,Hop20Rep1-3,20,1,3,tdg_selection_no_candidate_vs_random,1024,0,668,44243807,14774089,8842813,15498973,9221799,17175727911,16601377667,25712167.5314,24852361.7769,24571395.6689,115072156,115072156,115072156,21248,20636,20486,21248,5,167,39.9814100151,35,2.47721829417
Hop20Rep1-3_gamma100,Hop20Rep1-3,20,1,3,tdg_selection_no_candidate_vs_random,1024,0,1024,44243807,0,0,0,0,25161109165,25161109165,24571395.6689,24571395.6689,24571395.6689,115072156,115072156,115072156,21248,20636,20486,21248,5,167,39.9814100151,35,2.47721829417
Hop20Rep1-4_gamma0,Hop20Rep1-4,20,1,4,tdg_selection_no_candidate_vs_random,1024,0,0,41765029,41765029,41765029,41765029,41765029,0,0,0,0,17239926.917,0,0,33482796,18662,18016,18276,18662,5,196,46.1908691459,31.6,2.02472869375
Hop20Rep1-4_gamma25,Hop20Rep1-4,20,1,4,tdg_selection_no_candidate_vs_random,1024,0,202,41765029,33137855,30415415,33581352,30700359,3651953884,3483802632,18078979.6238,17246547.6832,17239926.917,33482796,31851234,33482796,18662,18016,18276,18662,5,196,46.1908691459,31.6,2.02472869375
Hop20Rep1-4_gamma50,Hop20Rep1-4,20,1,4,tdg_selection_no_candidate_vs_random,1024,0,435,41765029,23373482,19525140,24266166,19673281,7718056765,7491264477,17742659.2299,17221297.6483,17239926.917,33482796,33393877,33482796,18662,18016,18276,18662,5,196,46.1908691459,31.6,2.02472869375
Hop20Rep1-4_gamma75,Hop20Rep1-4,20,1,4,tdg_selection_no_candidate_vs_random,1024,0,692,41765029,13025461,9369814,13818329,9869563,12201008005,11685038887,17631514.4581,16885894.3454,17239926.917,33482796,33482796,33482796,18662,18016,18276,18662,5,196,46.1908691459,31.6,2.02472869375
Hop20Rep1-4_gamma100,Hop20Rep1-4,20,1,4,tdg_selection_no_candidate_vs_random,1024,0,1024,41765029,0,0,0,0,17653685163,17653685163,17239926.917,17239926.917,17239926.917,33482796,33482796,33482796,18662,18016,18276,18662,5,196,46.1908691459,31.6,2.02472869375
Hop20Rep1-5_gamma0,Hop20Rep1-5,20,1,5,tdg_selection_no_candidate_vs_random,1024,0,0,39126666,39126666,39126666,39126666,39126666,0,0,0,0,6483995.8623,0,0,16690419,32173,31428,31495,32173,6,110,18.4565940385,10.125,0.879983419243
Hop20Rep1-5_gamma25,Hop20Rep1-5,20,1,5,tdg_selection_no_candidate_vs_random,1024,0,188,39126666,31799224,29697130,32027177,29655036,1300271325,1192093874,6916336.83511,6340924.8617,6483995.8623,16690419,15950747,16690419,32173,31428,31495,32173,6,110,18.4565940385,10.125,0.879983419243
Hop20Rep1-5_gamma50,Hop20Rep1-5,20,1,5,tdg_selection_no_candidate_vs_random,1024,0,398,39126666,23413248,20455035,23920201,20800316,2742605160,2575055117,6890967.73869,6469987.73116,6483995.8623,16690419,16542816,16690419,32173,31428,31495,32173,6,110,18.4565940385,10.125,0.879983419243
Hop20Rep1-5_gamma75,Hop20Rep1-5,20,1,5,tdg_selection_no_candidate_vs_random,1024,0,658,39126666,13603666,10966143,14066050,11201517,4442025154,4186561874,6750798.10638,6362556.03951,6483995.8623,16690419,16542816,16690419,32173,31428,31495,32173,6,110,18.4565940385,10.125,0.879983419243
Hop20Rep1-5_gamma100,Hop20Rep1-5,20,1,5,tdg_selection_no_candidate_vs_random,1024,0,1024,39126666,0,0,0,0,6639611763,6639611763,6483995.8623,6483995.8623,6483995.8623,16690419,16690419,16690419,32173,31428,31495,32173,6,110,18.4565940385,10.125,0.879983419243
Hop20Rep1-6_gamma0,Hop20Rep1-6,20,1,6,tdg_selection_no_candidate_vs_random,1024,0,0,45648586,45648586,45648586,45648586,45648586,0,0,0,0,19082080.5469,0,0,54311168,21002,20395,20191,21002,6,207,42.4885249024,61.5,2.34495893954
Hop20Rep1-6_gamma25,Hop20Rep1-6,20,1,6,tdg_selection_no_candidate_vs_random,1024,0,205,45648586,35236825,32785927,36678391,34225102,4224671224,3813655656,20608152.3122,18603198.322,19082080.5469,54311168,54311168,54311168,21002,20395,20191,21002,6,207,42.4885249024,61.5,2.34495893954
Hop20Rep1-6_gamma50,Hop20Rep1-6,20,1,6,tdg_selection_no_candidate_vs_random,1024,0,414,45648586,25247087,21174943,27625168,22055081,8498257876,7547276199,20527192.9372,18230135.7464,19082080.5469,54311168,54311168,54311168,21002,20395,20191,21002,6,207,42.4885249024,61.5,2.34495893954
Hop20Rep1-6_gamma75,Hop20Rep1-6,20,1,6,tdg_selection_no_candidate_vs_random,1024,0,686,45648586,12968098,9241285,15330212,11219696,13790935682,12901436748,20103404.7843,18806759.1079,19082080.5469,54311168,54311168,54311168,21002,20395,20191,21002,6,207,42.4885249024,61.5,2.34495893954
Hop20Rep1-6_gamma100,Hop20Rep1-6,20,1,6,tdg_selection_no_candidate_vs_random,1024,0,1024,45648586,0,0,0,0,19540050480,19540050480,19082080.5469,19082080.5469,19082080.5469,54311168,54311168,54311168,21002,20395,20191,21002,6,207,42.4885249024,61.5,2.34495893954
Hop20Rep1-7_gamma0,Hop20Rep1-7,20,1,7,tdg_selection_no_candidate_vs_random,1024,0,0,38591808,38591808,38591808,38591808,38591808,0,0,0,0,16111698.543,0,0,49159694,22267,21631,21644,22267,5,196,36.9086091526,132,4.57321520866
Hop20Rep1-7_gamma25,Hop20Rep1-7,20,1,7,tdg_selection_no_candidate_vs_random,1024,0,200,38591808,30885636,28006624,30974372,28061402,3366842490,3188540481,16834212.45,15942702.405,16111698.543,49159694,48484422,49159694,22267,21631,21644,22267,5,196,36.9086091526,132,4.57321520866
Hop20Rep1-7_gamma50,Hop20Rep1-7,20,1,7,tdg_selection_no_candidate_vs_random,1024,0,410,38591808,22799765,18147841,23218370,18105383,6915347456,6514263014,16866701.1122,15888446.3756,16111698.543,49159694,48484422,49159694,22267,21631,21644,22267,5,196,36.9086091526,132,4.57321520866
Hop20Rep1-7_gamma75,Hop20Rep1-7,20,1,7,tdg_selection_no_candidate_vs_random,1024,0,670,38591808,12977453,8183581,13031050,8376554,11132178907,10852768080,16615192.3985,16198161.3134,16111698.543,49159694,48484422,49159694,22267,21631,21644,22267,5,196,36.9086091526,132,4.57321520866
Hop20Rep1-7_gamma100,Hop20Rep1-7,20,1,7,tdg_selection_no_candidate_vs_random,1024,0,1024,38591808,0,0,0,0,16498379308,16498379308,16111698.543,16111698.543,16111698.543,49159694,49159694,49159694,22267,21631,21644,22267,5,196,36.9086091526,132,4.57321520866
Hop20Rep1-8_gamma0,Hop20Rep1-8,20,1,8,tdg_selection_no_candidate_vs_random,1024,0,0,43194522,43194522,43194522,43194522,43194522,0,0,0,0,1041320176.07,0,0,12817124579,21186,20832,20433,21186,9,186,39.8283300293,31.4,2.17846239001
Hop20Rep1-8_gamma25,Hop20Rep1-8,20,1,8,tdg_selection_no_candidate_vs_random,1024,0,198,43194522,34611927,31234678,34726558,31654929,240572090524,212046285225,1215010558.2,1070940834.47,1041320176.07,12817124579,12814972571,12817124579,21186,20832,20433,21186,9,186,39.8283300293,31.4,2.17846239001
Hop20Rep1-8_gamma50,Hop20Rep1-8,20,1,8,tdg_selection_no_candidate_vs_random,1024,0,420,43194522,25116367,19561054,25689350,19854232,479498137213,396439342277,1141662231.46,943903195.898,1041320176.07,12817124579,12815382625,12817124579,21186,20832,20433,21186,9,186,39.8283300293,31.4,2.17846239001
Hop20Rep1-8_gamma75,Hop20Rep1-8,20,1,8,tdg_selection_no_candidate_vs_random,1024,0,677,43194522,14172978,9432116,14283197,9653967,755242333725,674323678034,1115572132.53,996046791.778,1041320176.07,12817124579,12815382625,12817124579,21186,20832,20433,21186,9,186,39.8283300293,31.4,2.17846239001
Hop20Rep1-8_gamma100,Hop20Rep1-8,20,1,8,tdg_selection_no_candidate_vs_random,1024,0,1024,43194522,0,0,0,0,1066311860298,1066311860298,1041320176.07,1041320176.07,1041320176.07,12817124579,12817124579,12817124579,21186,20832,20433,21186,9,186,39.8283300293,31.4,2.17846239001
Hop20Rep1-9_gamma0,Hop20Rep1-9,20,1,9,tdg_selection_no_candidate_vs_random,1024,0,0,54322429,54322429,54322429,54322429,54322429,0,0,0,0,42266458.1748,0,0,79272602,18530,17920,18111,18530,5,214,87.2539665407,25.75,3.41809904068
Hop20Rep1-9_gamma25,Hop20Rep1-9,20,1,9,tdg_selection_no_candidate_vs_random,1024,0,219,54322429,42387506,39663527,42689095,40036430,9597070410,9238657465,43822239.3151,42185650.5251,42266458.1748,79272602,79272602,79272602,18530,17920,18111,18530,5,214,87.2539665407,25.75,3.41809904068
Hop20Rep1-9_gamma50,Hop20Rep1-9,20,1,9,tdg_selection_no_candidate_vs_random,1024,0,457,54322429,29336638,24822533,30220372,25148196,19737081662,19314728712,43188362.4989,42264176.6127,42266458.1748,79272602,79272602,79272602,18530,17920,18111,18530,5,214,87.2539665407,25.75,3.41809904068
Hop20Rep1-9_gamma75,Hop20Rep1-9,20,1,9,tdg_selection_no_candidate_vs_random,1024,0,708,54322429,15935337,11560374,17044943,11956359,30670418106,29625395724,43319799.5847,41843779.2712,42266458.1748,79272602,79272602,79272602,18530,17920,18111,18530,5,214,87.2539665407,25.75,3.41809904068
Hop20Rep1-9_gamma100,Hop20Rep1-9,20,1,9,tdg_selection_no_candidate_vs_random,1024,0,1024,54322429,0,0,0,0,43280853171,43280853171,42266458.1748,42266458.1748,42266458.1748,79272602,79272602,79272602,18530,17920,18111,18530,5,214,87.2539665407,25.75,3.41809904068
Hop20Rep1-10_gamma0,Hop20Rep1-10,20,1,10,tdg_selection_no_candidate_vs_random,1024,0,0,28639787,28639787,28639787,28639787,28639787,0,0,0,0,5036107.33008,0,0,13375137,20732,20035,20021,20732,5,118,19.5600520934,17.8333333333,1.28090897614
Hop20Rep1-10_gamma25,Hop20Rep1-10,20,1,10,tdg_selection_no_candidate_vs_random,1024,0,44,28639787,26931384,26510162,27390717,27149543,465757263,208687423,10585392.3409,4742895.97727,5036107.33008,13375137,12735730,13375137,20732,20035,20021,20732,5,118,19.5600520934,17.8333333333,1.28090897614
Hop20Rep1-10_gamma50,Hop20Rep1-10,20,1,10,tdg_selection_no_candidate_vs_random,1024,0,405,28639787,17046749,14600905,17367126,14695411,2115358764,2046073529,5223108.05926,5052033.40494,5036107.33008,13375137,13197425,13375137,20732,20035,20021,20732,5,118,19.5600520934,17.8333333333,1.28090897614
Hop20Rep1-10_gamma75,Hop20Rep1-10,20,1,10,tdg_selection_no_candidate_vs_random,1024,0,670,28639787,9721524,7306199,10005413,7619071,3421749784,3384883687,5107089.22985,5052065.20448,5036107.33008,13375137,13375137,13375137,20732,20035,20021,20732,5,118,19.5600520934,17.8333333333,1.28090897614
Hop20Rep1-10_gamma100,Hop20Rep1-10,20,1,10,tdg_selection_no_candidate_vs_random,1024,0,1024,28639787,0,0,0,0,5156973906,5156973906,5036107.33008,5036107.33008,5036107.33008,13375137,13375137,13375137,20732,20035,20021,20732,5,118,19.5600520934,17.8333333333,1.28090897614
Hop20Rep1-11_gamma0,Hop20Rep1-11,20,1,11,tdg_selection_no_candidate_vs_random,1024,0,0,37366122,37366122,37366122,37366122,37366122,0,0,0,0,11042359.1484,0,0,32131442,21981,21317,21135,21981,5,133,29.6401892544,15,1.8681931792
Hop20Rep1-11_gamma25,Hop20Rep1-11,20,1,11,tdg_selection_no_candidate_vs_random,1024,0,196,37366122,29527096,25521763,30092265,26878002,2401120997,2215001722,12250617.3316,11301029.1939,11042359.1484,32131442,29355473,32131442,21981,21317,21135,21981,5,133,29.6401892544,15,1.8681931792
Hop20Rep1-11_gamma50,Hop20Rep1-11,20,1,11,tdg_selection_no_candidate_vs_random,1024,0,409,37366122,21193589,15428167,22837555,17109649,4945860032,4375085444,12092567.3154,10697030.4254,11042359.1484,32131442,29355473,32131442,21981,21317,21135,21981,5,133,29.6401892544,15,1.8681931792
Hop20Rep1-11_gamma75,Hop20Rep1-11,20,1,11,tdg_selection_no_candidate_vs_random,1024,0,680,37366122,11371473,6867446,12709641,7385182,7913019515,7553990358,11636793.4044,11108809.35,11042359.1484,32131442,32131442,32131442,21981,21317,21135,21981,5,133,29.6401892544,15,1.8681931792
Hop20Rep1-11_gamma100,Hop20Rep1-11,20,1,11,tdg_selection_no_candidate_vs_random,1024,0,1024,37366122,0,0,0,0,11307375768,11307375768,11042359.1484,11042359.1484,11042359.1484,32131442,32131442,32131442,21981,21317,21135,21981,5,133,29.6401892544,15,1.8681931792
Hop20Rep1-12_gamma0,Hop20Rep1-12,20,1,12,tdg_selection_no_candidate_vs_random,1024,0,0,58512441,58512441,58512441,58512441,58512441,0,0,0,0,65718946.4512,0,0,182918696,20795,20544,20156,20795,5,215,80.6249579226,49.5,5.47884070282
