run_id,dataset,hop,rep,seed,query_count,selection_method,selection_fraction,random_seed,selected_count,lambda,reroute_method,impact_weight,total_before,total_after,tdg_prepare_sec,reroute_sec,evaluate_after_sec,mean_selected_impact_score,mean_all_query_impact_score,tdg_node_count,tdg_edge_timeline_count
Hop20Rep4-5_random10_tdg_impact_w50,Hop20Rep4-5,20,4,5,4096,random,10,0,409,45,tdg_impact_reroute,50,290694731,263013248,1.032174,0.13393,4.272735,3.91579414603e+15,1.21593725051e+15,112343,112343
Hop20Rep4-5_random10_tdg_impact_w100,Hop20Rep4-5,20,4,5,4096,random,10,0,409,45,tdg_impact_reroute,100,290694731,263002370,1.032174,0.134844,4.282479,3.91579414603e+15,1.21593725051e+15,112343,112343
Hop20Rep4-6_random10_normal_td_dijkstra,Hop20Rep4-6,20,4,6,4096,random,10,0,409,45,normal_td_dijkstra,-1,268201340,256837233,0,0.02021,6.021929,1.03297078465e+16,9.62378311361e+14,61341,61341
Hop20Rep4-6_random10_tdg_impact_w0,Hop20Rep4-6,20,4,6,4096,random,10,0,409,45,tdg_impact_reroute,0,268201340,256837233,0.847067,0.137625,5.98699,1.03297078465e+16,9.62378311361e+14,61341,61341
Hop20Rep4-6_random10_tdg_impact_w5,Hop20Rep4-6,20,4,6,4096,random,10,0,409,45,tdg_impact_reroute,5,268201340,253781148,0.847067,0.118099,6.116746,1.03297078465e+16,9.62378311361e+14,61341,61341
Hop20Rep4-6_random10_tdg_impact_w15,Hop20Rep4-6,20,4,6,4096,random,10,0,409,45,tdg_impact_reroute,15,268201340,253986642,0.847067,0.126944,6.132333,1.03297078465e+16,9.62378311361e+14,61341,61341
Hop20Rep4-6_random10_tdg_impact_w30,Hop20Rep4-6,20,4,6,4096,random,10,0,409,45,tdg_impact_reroute,30,268201340,254041399,0.847067,0.139352,6.178967,1.03297078465e+16,9.62378311361e+14,61341,61341
Hop20Rep4-6_random10_tdg_impact_w50,Hop20Rep4-6,20,4,6,4096,random,10,0,409,45,tdg_impact_reroute,50,268201340,254169856,0.847067,0.134082,6.139009,1.03297078465e+16,9.62378311361e+14,61341,61341
Hop20Rep4-6_random10_tdg_impact_w100,Hop20Rep4-6,20,4,6,4096,random,10,0,409,45,tdg_impact_reroute,100,268201340,254403725,0.847067,0.129177,6.132403,1.03297078465e+16,9.62378311361e+14,61341,61341
Hop20Rep4-7_random10_normal_td_dijkstra,Hop20Rep4-7,20,4,7,4096,random,10,0,409,45,normal_td_dijkstra,-1,273671808,262294660,0,0.012917,6.633908,3.08347099226e+14,7.26389111197e+14,63996,63996
Hop20Rep4-7_random10_tdg_impact_w0,Hop20Rep4-7,20,4,7,4096,random,10,0,409,45,tdg_impact_reroute,0,273671808,262294660,0.929416,0.114889,6.59969,3.08347099226e+14,7.26389111197e+14,63996,63996
Hop20Rep4-7_random10_tdg_impact_w5,Hop20Rep4-7,20,4,7,4096,random,10,0,409,45,tdg_impact_reroute,5,273671808,254562035,0.929416,0.090512,6.258503,3.08347099226e+14,7.26389111197e+14,63996,63996
Hop20Rep4-7_random10_tdg_impact_w15,Hop20Rep4-7,20,4,7,4096,random,10,0,409,45,tdg_impact_reroute,15,273671808,254746428,0.929416,0.088307,6.245755,3.08347099226e+14,7.26389111197e+14,63996,63996
Hop20Rep4-7_random10_tdg_impact_w30,Hop20Rep4-7,20,4,7,4096,random,10,0,409,45,tdg_impact_reroute,30,273671808,253691168,0.929416,0.093672,6.245389,3.08347099226e+14,7.26389111197e+14,63996,63996
Hop20Rep4-7_random10_tdg_impact_w50,Hop20Rep4-7,20,4,7,4096,random,10,0,409,45,tdg_impact_reroute,50,273671808,253497995,0.929416,0.100135,6.26219,3.08347099226e+14,7.26389111197e+14,63996,63996
Hop20Rep4-7_random10_tdg_impact_w100,Hop20Rep4-7,20,4,7,4096,random,10,0,409,45,tdg_impact_reroute,100,273671808,253470417,0.929416,0.092228,6.204294,3.08347099226e+14,7.26389111197e+14,63996,63996
Hop20Rep4-8_random10_normal_td_dijkstra,Hop20Rep4-8,20,4,8,4096,random,10,0,409,45,normal_td_dijkstra,-1,275995595,268796407,0,0.014659,6.23518,-1.61023935273e+16,-1.03632788139e+15,48227,48227
Hop20Rep4-8_random10_tdg_impact_w0,Hop20Rep4-8,20,4,8,4096,random,10,0,409,45,tdg_impact_reroute,0,275995595,268796407,0.799775,0.166514,6.193058,-1.61023935273e+16,-1.03632788139e+15,48227,48227
Hop20Rep4-8_random10_tdg_impact_w5,Hop20Rep4-8,20,4,8,4096,random,10,0,409,45,tdg_impact_reroute,5,275995595,270152073,0.799775,0.116785,6.439361,-1.61023935273e+16,-1.03632788139e+15,48227,48227
Hop20Rep4-8_random10_tdg_impact_w15,Hop20Rep4-8,20,4,8,4096,random,10,0,409,45,tdg_impact_reroute,15,275995595,269498871,0.799775,0.115002,6.328515,-1.61023935273e+16,-1.03632788139e+15,48227,48227
Hop20Rep4-8_random10_tdg_impact_w30,Hop20Rep4-8,20,4,8,4096,random,10,0,409,45,tdg_impact_reroute,30,275995595,269454445,0.799775,0.100729,6.046952,-1.61023935273e+16,-1.03632788139e+15,48227,48227
Hop20Rep4-8_random10_tdg_impact_w50,Hop20Rep4-8,20,4,8,4096,random,10,0,409,45,tdg_impact_reroute,50,275995595,269836278,0.799775,0.098594,6.065874,-1.61023935273e+16,-1.03632788139e+15,48227,48227
Hop20Rep4-8_random10_tdg_impact_w100,Hop20Rep4-8,20,4,8,4096,random,10,0,409,45,tdg_impact_reroute,100,275995595,272333155,0.799775,0.102808,6.047422,-1.61023935273e+16,-1.03632788139e+15,48227,48227
Hop20Rep4-9_random10_normal_td_dijkstra,Hop20Rep4-9,20,4,9,4096,random,10,0,409,45,normal_td_dijkstra,-1,262198780,259036762,0,0.010134,8.499483,1.52802606305e+16,1.41615600943e+15,39384,39384
Hop20Rep4-9_random10_tdg_impact_w0,Hop20Rep4-9,20,4,9,4096,random,10,0,409,45,tdg_impact_reroute,0,262198780,259036762,0.835675,0.590658,8.477561,1.52802606305e+16,1.41615600943e+15,39384,39384
Hop20Rep4-9_random10_tdg_impact_w5,Hop20Rep4-9,20,4,9,4096,random,10,0,409,45,tdg_impact_reroute,5,262198780,321157558,0.835675,0.119807,8.108415,1.52802606305e+16,1.41615600943e+15,39384,39384
Hop20Rep4-9_random10_tdg_impact_w15,Hop20Rep4-9,20,4,9,4096,random,10,0,409,45,tdg_impact_reroute,15,262198780,321964689,0.835675,0.097573,8.087917,1.52802606305e+16,1.41615600943e+15,39384,39384
Hop20Rep4-9_random10_tdg_impact_w30,Hop20Rep4-9,20,4,9,4096,random,10,0,409,45,tdg_impact_reroute,30,262198780,321964689,0.835675,0.090228,8.082898,1.52802606305e+16,1.41615600943e+15,39384,39384
Hop20Rep4-9_random10_tdg_impact_w50,Hop20Rep4-9,20,4,9,4096,random,10,0,409,45,tdg_impact_reroute,50,262198780,321964689,0.835675,0.095699,8.08343,1.52802606305e+16,1.41615600943e+15,39384,39384
Hop20Rep4-9_random10_tdg_impact_w100,Hop20Rep4-9,20,4,9,4096,random,10,0,409,45,tdg_impact_reroute,100,262198780,321964689,0.835675,0.087423,8.080956,1.52802606305e+16,1.41615600943e+15,39384,39384
Hop20Rep4-10_random10_normal_td_dijkstra,Hop20Rep4-10,20,4,10,4096,random,10,0,409,45,normal_td_dijkstra,-1,221869310,210786129,0,0.015248,3.396115,-1.84058476725e+16,-1.6164796322e+14,67800,67800
Hop20Rep4-10_random10_tdg_impact_w0,Hop20Rep4-10,20,4,10,4096,random,10,0,409,45,tdg_impact_reroute,0,221869310,210786129,0.675248,0.113291,3.384191,-1.84058476725e+16,-1.6164796322e+14,67800,67800
Hop20Rep4-10_random10_tdg_impact_w5,Hop20Rep4-10,20,4,10,4096,random,10,0,409,45,tdg_impact_reroute,5,221869310,205181097,0.675248,0.091748,3.261505,-1.84058476725e+16,-1.6164796322e+14,67800,67800
Hop20Rep4-10_random10_tdg_impact_w15,Hop20Rep4-10,20,4,10,4096,random,10,0,409,45,tdg_impact_reroute,15,221869310,205664945,0.675248,0.093219,3.260264,-1.84058476725e+16,-1.6164796322e+14,67800,67800
Hop20Rep4-10_random10_tdg_impact_w30,Hop20Rep4-10,20,4,10,4096,random,10,0,409,45,tdg_impact_reroute,30,221869310,205250934,0.675248,0.092606,3.243424,-1.84058476725e+16,-1.6164796322e+14,67800,67800
Hop20Rep4-10_random10_tdg_impact_w50,Hop20Rep4-10,20,4,10,4096,random,10,0,409,45,tdg_impact_reroute,50,221869310,205046420,0.675248,0.091886,3.230885,-1.84058476725e+16,-1.6164796322e+14,67800,67800
Hop20Rep4-10_random10_tdg_impact_w100,Hop20Rep4-10,20,4,10,4096,random,10,0,409,45,tdg_impact_reroute,100,221869310,204821864,0.675248,0.093801,3.229951,-1.84058476725e+16,-1.6164796322e+14,67800,67800
Hop20Rep4-11_random10_normal_td_dijkstra,Hop20Rep4-11,20,4,11,4096,random,10,0,409,45,normal_td_dijkstra,-1,256418056,239521913,0,0.013241,5.565936,8.53554860796e+15,-1.2669188334e+15,64048,64048
Hop20Rep4-11_random10_tdg_impact_w0,Hop20Rep4-11,20,4,11,4096,random,10,0,409,45,tdg_impact_reroute,0,256418056,239521913,0.838364,0.110691,5.499115,8.53554860796e+15,-1.2669188334e+15,64048,64048
Hop20Rep4-11_random10_tdg_impact_w5,Hop20Rep4-11,20,4,11,4096,random,10,0,409,45,tdg_impact_reroute,5,256418056,238328582,0.838364,0.093654,5.547008,8.53554860796e+15,-1.2669188334e+15,64048,64048
Hop20Rep4-11_random10_tdg_impact_w15,Hop20Rep4-11,20,4,11,4096,random,10,0,409,45,tdg_impact_reroute,15,256418056,238249217,0.838364,0.089222,5.493503,8.53554860796e+15,-1.2669188334e+15,64048,64048
Hop20Rep4-11_random10_tdg_impact_w30,Hop20Rep4-11,20,4,11,4096,random,10,0,409,45,tdg_impact_reroute,30,256418056,238373472,0.838364,0.096726,5.516826,8.53554860796e+15,-1.2669188334e+15,64048,64048
Hop20Rep4-11_random10_tdg_impact_w50,Hop20Rep4-11,20,4,11,4096,random,10,0,409,45,tdg_impact_reroute,50,256418056,238205742,0.838364,0.084363,5.495586,8.53554860796e+15,-1.2669188334e+15,64048,64048
Hop20Rep4-11_random10_tdg_impact_w100,Hop20Rep4-11,20,4,11,4096,random,10,0,409,45,tdg_impact_reroute,100,256418056,238127158,0.838364,0.087428,5.493277,8.53554860796e+15,-1.2669188334e+15,64048,64048
Hop20Rep4-12_random10_normal_td_dijkstra,Hop20Rep4-12,20,4,12,4096,random,10,0,409,45,normal_td_dijkstra,-1,288276883,279473516,0,0.015663,9.734746,-7.77544091853e+15,1.4853138314e+15,49671,49671
Hop20Rep4-12_random10_tdg_impact_w0,Hop20Rep4-12,20,4,12,4096,random,10,0,409,45,tdg_impact_reroute,0,288276883,279473516,1.081277,0.201596,9.509393,-7.77544091853e+15,1.4853138314e+15,49671,49671
Hop20Rep4-12_random10_tdg_impact_w5,Hop20Rep4-12,20,4,12,4096,random,10,0,409,45,tdg_impact_reroute,5,288276883,280780917,1.081277,0.079232,9.41169,-7.77544091853e+15,1.4853138314e+15,49671,49671
Hop20Rep4-12_random10_tdg_impact_w15,Hop20Rep4-12,20,4,12,4096,random,10,0,409,45,tdg_impact_reroute,15,288276883,280778719,1.081277,0.080734,9.416597,-7.77544091853e+15,1.4853138314e+15,49671,49671
Hop20Rep4-12_random10_tdg_impact_w30,Hop20Rep4-12,20,4,12,4096,random,10,0,409,45,tdg_impact_reroute,30,288276883,280766591,1.081277,0.083393,9.41408,-7.77544091853e+15,1.4853138314e+15,49671,49671
Hop20Rep4-12_random10_tdg_impact_w50,Hop20Rep4-12,20,4,12,4096,random,10,0,409,45,tdg_impact_reroute,50,288276883,280772961,1.081277,0.082662,9.410418,-7.77544091853e+15,1.4853138314e+15,49671,49671
Hop20Rep4-12_random10_tdg_impact_w100,Hop20Rep4-12,20,4,12,4096,random,10,0,409,45,tdg_impact_reroute,100,288276883,280772649,1.081277,0.085792,9.411755,-7.77544091853e+15,1.4853138314e+15,49671,49671
Hop20Rep4-13_random10_normal_td_dijkstra,Hop20Rep4-13,20,4,13,4096,random,10,0,409,45,normal_td_dijkstra,-1,241849401,228414963,0,0.010925,4.60661,-1.02008757738e+16,-1.9409304973e+15,70030,70030
Hop20Rep4-13_random10_tdg_impact_w0,Hop20Rep4-13,20,4,13,4096,random,10,0,409,45,tdg_impact_reroute,0,241849401,228414963,0.770419,0.123452,4.63619,-1.02008757738e+16,-1.9409304973e+15,70030,70030
Hop20Rep4-13_random10_tdg_impact_w5,Hop20Rep4-13,20,4,13,4096,random,10,0,409,45,tdg_impact_reroute,5,241849401,227698461,0.770419,0.109152,4.490184,-1.02008757738e+16,-1.9409304973e+15,70030,70030
Hop20Rep4-13_random10_tdg_impact_w15,Hop20Rep4-13,20,4,13,4096,random,10,0,409,45,tdg_impact_reroute,15,241849401,227645549,0.770419,0.088292,4.547894,-1.02008757738e+16,-1.9409304973e+15,70030,70030
Hop20Rep4-13_random10_tdg_impact_w30,Hop20Rep4-13,20,4,13,4096,random,10,0,409,45,tdg_impact_reroute,30,241849401,227880282,0.770419,0.099948,4.505584,-1.02008757738e+16,-1.9409304973e+15,70030,70030
Hop20Rep4-13_random10_tdg_impact_w50,Hop20Rep4-13,20,4,13,4096,random,10,0,409,45,tdg_impact_reroute,50,241849401,228866312,0.770419,0.0958,4.5426,-1.02008757738e+16,-1.9409304973e+15,70030,70030
Hop20Rep4-13_random10_tdg_impact_w100,Hop20Rep4-13,20,4,13,4096,random,10,0,409,45,tdg_impact_reroute,100,241849401,230896050,0.770419,0.103312,4.500886,-1.02008757738e+16,-1.9409304973e+15,70030,70030
Hop20Rep4-14_random10_normal_td_dijkstra,Hop20Rep4-14,20,4,14,4096,random,10,0,409,45,normal_td_dijkstra,-1,322548979,311036050,0,0.0111,9.337513,-2.07352442015e+16,1.70771555986e+15,62423,62423
Hop20Rep4-14_random10_tdg_impact_w0,Hop20Rep4-14,20,4,14,4096,random,10,0,409,45,tdg_impact_reroute,0,322548979,311036050,1.111414,0.131202,9.014324,-2.07352442015e+16,1.70771555986e+15,62423,62423
Hop20Rep4-14_random10_tdg_impact_w5,Hop20Rep4-14,20,4,14,4096,random,10,0,409,45,tdg_impact_reroute,5,322548979,307101746,1.111414,0.11801,8.828448,-2.07352442015e+16,1.70771555986e+15,62423,62423
Hop20Rep4-14_random10_tdg_impact_w15,Hop20Rep4-14,20,4,14,4096,random,10,0,409,45,tdg_impact_reroute,15,322548979,306068664,1.111414,0.098387,8.7589,-2.07352442015e+16,1.70771555986e+15,62423,62423
Hop20Rep4-14_random10_tdg_impact_w30,Hop20Rep4-14,20,4,14,4096,random,10,0,409,45,tdg_impact_reroute,30,322548979,305735858,1.111414,0.092232,8.653869,-2.07352442015e+16,1.70771555986e+15,62423,62423
Hop20Rep4-14_random10_tdg_impact_w50,Hop20Rep4-14,20,4,14,4096,random,10,0,409,45,tdg_impact_reroute,50,322548979,305831037,1.111414,0.091184,8.692513,-2.07352442015e+16,1.70771555986e+15,62423,62423
Hop20Rep4-14_random10_tdg_impact_w100,Hop20Rep4-14,20,4,14,4096,random,10,0,409,45,tdg_impact_reroute,100,322548979,305581860,1.111414,0.092256,8.650113,-2.07352442015e+16,1.70771555986e+15,62423,62423
Hop20Rep4-15_random10_normal_td_dijkstra,Hop20Rep4-15,20,4,15,4096,random,10,0,409,45,normal_td_dijkstra,-1,295599775,280004669,0,0.009583,6.915665,-5.04945025312e+15,3.14623285072e+13,56634,56634
Hop20Rep4-15_random10_tdg_impact_w0,Hop20Rep4-15,20,4,15,4096,random,10,0,409,45,tdg_impact_reroute,0,295599775,280004669,0.932206,0.100292,7.036967,-5.04945025312e+15,3.14623285072e+13,56634,56634
Hop20Rep4-15_random10_tdg_impact_w5,Hop20Rep4-15,20,4,15,4096,random,10,0,409,45,tdg_impact_reroute,5,295599775,275763730,0.932206,0.11341,7.075329,-5.04945025312e+15,3.14623285072e+13,56634,56634
Hop20Rep4-15_random10_tdg_impact_w15,Hop20Rep4-15,20,4,15,4096,random,10,0,409,45,tdg_impact_reroute,15,295599775,275087292,0.932206,0.083234,7.102604,-5.04945025312e+15,3.14623285072e+13,56634,56634
Hop20Rep4-15_random10_tdg_impact_w30,Hop20Rep4-15,20,4,15,4096,random,10,0,409,45,tdg_impact_reroute,30,295599775,274609355,0.932206,0.103859,7.137439,-5.04945025312e+15,3.14623285072e+13,56634,56634
Hop20Rep4-15_random10_tdg_impact_w50,Hop20Rep4-15,20,4,15,4096,random,10,0,409,45,tdg_impact_reroute,50,295599775,274968377,0.932206,0.099954,7.087102,-5.04945025312e+15,3.14623285072e+13,56634,56634
Hop20Rep4-15_random10_tdg_impact_w100,Hop20Rep4-15,20,4,15,4096,random,10,0,409,45,tdg_impact_reroute,100,295599775,274740543,0.932206,0.092887,6.90421,-5.04945025312e+15,3.14623285072e+13,56634,56634
Hop20Rep4-16_random10_normal_td_dijkstra,Hop20Rep4-16,20,4,16,4096,random,10,0,409,45,normal_td_dijkstra,-1,272295349,260824208,0,0.012324,6.425496,1.67704976821e+16,1.68908459926e+15,51177,51177
Hop20Rep4-16_random10_tdg_impact_w0,Hop20Rep4-16,20,4,16,4096,random,10,0,409,45,tdg_impact_reroute,0,272295349,260824208,0.844287,0.12638,6.448343,1.67704976821e+16,1.68908459926e+15,51177,51177
Hop20Rep4-16_random10_tdg_impact_w5,Hop20Rep4-16,20,4,16,4096,random,10,0,409,45,tdg_impact_reroute,5,272295349,259803419,0.844287,0.084771,6.423029,1.67704976821e+16,1.68908459926e+15,51177,51177
Hop20Rep4-16_random10_tdg_impact_w15,Hop20Rep4-16,20,4,16,4096,random,10,0,409,45,tdg_impact_reroute,15,272295349,261478946,0.844287,0.086203,6.409752,1.67704976821e+16,1.68908459926e+15,51177,51177
Hop20Rep4-16_random10_tdg_impact_w30,Hop20Rep4-16,20,4,16,4096,random,10,0,409,45,tdg_impact_reroute,30,272295349,261659421,0.844287,0.073192,6.431553,1.67704976821e+16,1.68908459926e+15,51177,51177
Hop20Rep4-16_random10_tdg_impact_w50,Hop20Rep4-16,20,4,16,4096,random,10,0,409,45,tdg_impact_reroute,50,272295349,261671500,0.844287,0.074451,6.43889,1.67704976821e+16,1.68908459926e+15,51177,51177
Hop20Rep4-16_random10_tdg_impact_w100,Hop20Rep4-16,20,4,16,4096,random,10,0,409,45,tdg_impact_reroute,100,272295349,261691462,0.844287,0.081202,6.426134,1.67704976821e+16,1.68908459926e+15,51177,51177
Hop20Rep4-17_random10_normal_td_dijkstra,Hop20Rep4-17,20,4,17,4096,random,10,0,409,45,normal_td_dijkstra,-1,215201564,204703775,0,0.011249,3.416052,-1.20692398065e+16,9.96404611802e+13,59888,59888
Hop20Rep4-17_random10_tdg_impact_w0,Hop20Rep4-17,20,4,17,4096,random,10,0,409,45,tdg_impact_reroute,0,215201564,204703775,0.625205,0.100616,3.398476,-1.20692398065e+16,9.96404611802e+13,59888,59888
Hop20Rep4-17_random10_tdg_impact_w5,Hop20Rep4-17,20,4,17,4096,random,10,0,409,45,tdg_impact_reroute,5,215201564,198276445,0.625205,0.080856,3.246785,-1.20692398065e+16,9.96404611802e+13,59888,59888
Hop20Rep4-17_random10_tdg_impact_w15,Hop20Rep4-17,20,4,17,4096,random,10,0,409,45,tdg_impact_reroute,15,215201564,199080884,0.625205,0.079453,3.261007,-1.20692398065e+16,9.96404611802e+13,59888,59888
Hop20Rep4-17_random10_tdg_impact_w30,Hop20Rep4-17,20,4,17,4096,random,10,0,409,45,tdg_impact_reroute,30,215201564,199038163,0.625205,0.08169,3.250478,-1.20692398065e+16,9.96404611802e+13,59888,59888
Hop20Rep4-17_random10_tdg_impact_w50,Hop20Rep4-17,20,4,17,4096,random,10,0,409,45,tdg_impact_reroute,50,215201564,198932237,0.625205,0.082002,3.247899,-1.20692398065e+16,9.96404611802e+13,59888,59888
Hop20Rep4-17_random10_tdg_impact_w100,Hop20Rep4-17,20,4,17,4096,random,10,0,409,45,tdg_impact_reroute,100,215201564,198898051,0.625205,0.081156,3.237131,-1.20692398065e+16,9.96404611802e+13,59888,59888
Hop20Rep4-18_random10_normal_td_dijkstra,Hop20Rep4-18,20,4,18,4096,random,10,0,409,45,normal_td_dijkstra,-1,257981362,247090100,0,0.013502,6.172546,9.42523050756e+15,2.0461000175e+15,64340,64340
Hop20Rep4-18_random10_tdg_impact_w0,Hop20Rep4-18,20,4,18,4096,random,10,0,409,45,tdg_impact_reroute,0,257981362,247090100,0.862223,0.111555,6.081766,9.42523050756e+15,2.0461000175e+15,64340,64340
Hop20Rep4-18_random10_tdg_impact_w5,Hop20Rep4-18,20,4,18,4096,random,10,0,409,45,tdg_impact_reroute,5,257981362,243603928,0.862223,0.082151,5.968869,9.42523050756e+15,2.0461000175e+15,64340,64340
Hop20Rep4-18_random10_tdg_impact_w15,Hop20Rep4-18,20,4,18,4096,random,10,0,409,45,tdg_impact_reroute,15,257981362,243445002,0.862223,0.085805,5.942391,9.42523050756e+15,2.0461000175e+15,64340,64340
Hop20Rep4-18_random10_tdg_impact_w30,Hop20Rep4-18,20,4,18,4096,random,10,0,409,45,tdg_impact_reroute,30,257981362,243266145,0.862223,0.083506,5.930836,9.42523050756e+15,2.0461000175e+15,64340,64340
Hop20Rep4-18_random10_tdg_impact_w50,Hop20Rep4-18,20,4,18,4096,random,10,0,409,45,tdg_impact_reroute,50,257981362,243153004,0.862223,0.085371,5.9283,9.42523050756e+15,2.0461000175e+15,64340,64340
Hop20Rep4-18_random10_tdg_impact_w100,Hop20Rep4-18,20,4,18,4096,random,10,0,409,45,tdg_impact_reroute,100,257981362,243123864,0.862223,0.085624,5.919161,9.42523050756e+15,2.0461000175e+15,64340,64340
Hop20Rep4-19_random10_normal_td_dijkstra,Hop20Rep4-19,20,4,19,4096,random,10,0,409,45,normal_td_dijkstra,-1,298317793,290961586,0,0.025524,7.441875,1.71053744379e+16,-1.96493270192e+15,59279,59279
Hop20Rep4-19_random10_tdg_impact_w0,Hop20Rep4-19,20,4,19,4096,random,10,0,409,45,tdg_impact_reroute,0,298317793,290961586,0.951598,0.430102,7.328718,1.71053744379e+16,-1.96493270192e+15,59279,59279
Hop20Rep4-19_random10_tdg_impact_w5,Hop20Rep4-19,20,4,19,4096,random,10,0,409,45,tdg_impact_reroute,5,298317793,295820772,0.951598,0.139084,7.291205,1.71053744379e+16,-1.96493270192e+15,59279,59279
Hop20Rep4-19_random10_tdg_impact_w15,Hop20Rep4-19,20,4,19,4096,random,10,0,409,45,tdg_impact_reroute,15,298317793,296186493,0.951598,0.132396,7.273039,1.71053744379e+16,-1.96493270192e+15,59279,59279
Hop20Rep4-19_random10_tdg_impact_w30,Hop20Rep4-19,20,4,19,4096,random,10,0,409,45,tdg_impact_reroute,30,298317793,296636214,0.951598,0.153117,7.285382,1.71053744379e+16,-1.96493270192e+15,59279,59279
Hop20Rep4-19_random10_tdg_impact_w50,Hop20Rep4-19,20,4,19,4096,random,10,0,409,45,tdg_impact_reroute,50,298317793,299139296,0.951598,0.140227,7.283325,1.71053744379e+16,-1.96493270192e+15,59279,59279
Hop20Rep4-19_random10_tdg_impact_w100,Hop20Rep4-19,20,4,19,4096,random,10,0,409,45,tdg_impact_reroute,100,298317793,299592190,0.951598,0.15107,7.277595,1.71053744379e+16,-1.96493270192e+15,59279,59279
Hop40Rep1-0_random10_normal_td_dijkstra,Hop40Rep1-0,40,1,0,1024,random,10,0,102,45,normal_td_dijkstra,-1,62292886,57601258,0,0.012711,0.791712,18255055.9412,17686493.3838,40064,40064
Hop40Rep1-0_random10_tdg_impact_w0,Hop40Rep1-0,40,1,0,1024,random,10,0,102,45,tdg_impact_reroute,0,62292886,57601258,0.288576,0.059911,0.787446,18255055.9412,17686493.3838,40064,40064
Hop40Rep1-0_random10_tdg_impact_w5,Hop40Rep1-0,40,1,0,1024,random,10,0,102,45,tdg_impact_reroute,5,62292886,58219396,0.288576,0.049878,0.776833,18255055.9412,17686493.3838,40064,40064
Hop40Rep1-0_random10_tdg_impact_w15,Hop40Rep1-0,40,1,0,1024,random,10,0,102,45,tdg_impact_reroute,15,62292886,58258939,0.288576,0.051017,0.776545,18255055.9412,17686493.3838,40064,40064
Hop40Rep1-0_random10_tdg_impact_w30,Hop40Rep1-0,40,1,0,1024,random,10,0,102,45,tdg_impact_reroute,30,62292886,58270180,0.288576,0.052017,0.77951,18255055.9412,17686493.3838,40064,40064
Hop40Rep1-0_random10_tdg_impact_w50,Hop40Rep1-0,40,1,0,1024,random,10,0,102,45,tdg_impact_reroute,50,62292886,58254747,0.288576,0.052107,0.776936,18255055.9412,17686493.3838,40064,40064
Hop40Rep1-0_random10_tdg_impact_w100,Hop40Rep1-0,40,1,0,1024,random,10,0,102,45,tdg_impact_reroute,100,62292886,58252398,0.288576,0.051636,0.776139,18255055.9412,17686493.3838,40064,40064
Hop40Rep1-1_random10_normal_td_dijkstra,Hop40Rep1-1,40,1,1,1024,random,10,0,102,45,normal_td_dijkstra,-1,100812941,94396524,0,0.011145,1.818239,128545731.696,132092583.143,60832,60832
Hop40Rep1-1_random10_tdg_impact_w0,Hop40Rep1-1,40,1,1,1024,random,10,0,102,45,tdg_impact_reroute,0,100812941,94396524,0.509885,0.077396,1.80618,128545731.696,132092583.143,60832,60832
Hop40Rep1-1_random10_tdg_impact_w5,Hop40Rep1-1,40,1,1,1024,random,10,0,102,45,tdg_impact_reroute,5,100812941,94294387,0.509885,0.075868,1.795047,128545731.696,132092583.143,60832,60832
