run_id,dataset,hop,rep,seed,algorithm,removal_mode,query_count,lambda,gamma,theta_percentile,anchor_window,anchor_threshold,random_seed,selected_count,important_node_count,total_before,tdg_unselected_after_remove,random_unselected_after_remove,tdg_prepare_sec,tdg_select_sec,random_select_sec,mean_tdg_selected_impact_score,mean_random_selected_impact_score,mean_all_query_impact_score,tdg_node_count,tdg_edge_timeline_count,tdg_max_flow,tdg_max_congestion_ratio,tdg_mean_congestion_ratio
Hop10Rep1-8_gamma75_congestion_important,Hop10Rep1-8,10,1,8,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,75,90,1200,20,0,754,1271,23006298,3156668,3109981,0.092352,0.222214,9.3e-05,4742143.3939,4835112.87666,4672440.1377,12596,12596,95,72,3.78470652507
Hop10Rep1-8_gamma75_anchor_important,Hop10Rep1-8,10,1,8,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,75,90,1200,20,0,721,5736,23006298,3258131,3684673,0.098997,0.219854,9.3e-05,4846323.10957,4878433.30236,4672440.1377,12596,12596,95,72,3.78470652507
Hop10Rep1-9_gamma25_all_nodes,Hop10Rep1-9,10,1,9,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,25,90,1200,20,0,224,11533,28055401,19910975,19660822,0.094639,0.165299,9.6e-05,11216691.7366,11603740.8705,10862264.2266,11533,11533,202,21.1428571429,3.43348480916
Hop10Rep1-9_gamma25_congestion_important,Hop10Rep1-9,10,1,9,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,25,90,1200,20,0,33,1159,28055401,26466608,26776656,0.098589,0.115501,9.3e-05,30192542.9394,10732547.0303,10862264.2266,11533,11533,202,21.1428571429,3.43348480916
Hop10Rep1-9_gamma25_anchor_important,Hop10Rep1-9,10,1,9,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,25,90,1200,20,0,126,5592,28055401,22531400,23312423,0.105289,0.153299,9.4e-05,17563914.6587,11726619.873,10862264.2266,11533,11533,202,21.1428571429,3.43348480916
Hop10Rep1-9_gamma50_all_nodes,Hop10Rep1-9,10,1,9,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,50,90,1200,20,0,452,11533,28055401,11531602,11448308,0.094639,0.240821,9.3e-05,11347867.8075,10810176.7412,10862264.2266,11533,11533,202,21.1428571429,3.43348480916
Hop10Rep1-9_gamma50_congestion_important,Hop10Rep1-9,10,1,9,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,50,90,1200,20,0,604,1159,28055401,8518794,7205989,0.09859,0.260945,9.4e-05,9703017.71689,11039837.9868,10862264.2266,11533,11533,202,21.1428571429,3.43348480916
Hop10Rep1-9_gamma50_anchor_important,Hop10Rep1-9,10,1,9,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,50,90,1200,20,0,464,5592,28055401,11001005,11156667,0.105855,0.24065,9.3e-05,11158512.3341,10832089.5129,10862264.2266,11533,11533,202,21.1428571429,3.43348480916
Hop10Rep1-9_gamma75_all_nodes,Hop10Rep1-9,10,1,9,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,75,90,1200,20,0,713,11533,28055401,4678892,4524202,0.094638,0.317553,9.4e-05,11087403.0954,11266546.4081,10862264.2266,11533,11533,202,21.1428571429,3.43348480916
Hop10Rep1-9_gamma75_congestion_important,Hop10Rep1-9,10,1,9,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,75,90,1200,20,0,795,1159,28055401,3625151,3216597,0.098563,0.332367,9.3e-05,10668592.5761,11121450.6013,10862264.2266,11533,11533,202,21.1428571429,3.43348480916
Hop10Rep1-9_gamma75_anchor_important,Hop10Rep1-9,10,1,9,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,75,90,1200,20,0,708,5592,28055401,4793476,4598211,0.10518,0.31668,9.5e-05,11104124.6441,11300397.9153,10862264.2266,11533,11533,202,21.1428571429,3.43348480916
Hop10Rep1-10_gamma25_all_nodes,Hop10Rep1-10,10,1,10,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,25,90,1200,20,0,205,11845,17077467,11926563,12065682,0.080118,0.114745,9.4e-05,3449707.41951,3016152.34146,3112918.08887,11845,11845,115,6.05263157895,1.15322054918
Hop10Rep1-10_gamma25_congestion_important,Hop10Rep1-10,10,1,10,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,25,90,1200,20,0,555,1198,17077467,7343853,5605340,0.083986,0.136632,9.3e-05,1953727.96757,3096743.93514,3112918.08887,11845,11845,115,6.05263157895,1.15322054918
Hop10Rep1-10_gamma25_anchor_important,Hop10Rep1-10,10,1,10,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,25,90,1200,20,0,221,3811,17077467,11592715,11629951,0.089334,0.115234,9.3e-05,3337522.08145,3141420.09502,3112918.08887,11845,11845,115,6.05263157895,1.15322054918
Hop10Rep1-10_gamma50_all_nodes,Hop10Rep1-10,10,1,10,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,50,90,1200,20,0,425,11845,17077467,7468454,7704782,0.080117,0.14678,9.3e-05,3385641.50118,3047855.91059,3112918.08887,11845,11845,115,6.05263157895,1.15322054918
Hop10Rep1-10_gamma50_congestion_important,Hop10Rep1-10,10,1,10,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,50,90,1200,20,0,688,1198,17077467,4351983,3741026,0.084063,0.162831,9.4e-05,2531268.99564,3099067.67151,3112918.08887,11845,11845,115,6.05263157895,1.15322054918
Hop10Rep1-10_gamma50_anchor_important,Hop10Rep1-10,10,1,10,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,50,90,1200,20,0,443,3811,17077467,7193953,7327950,0.089383,0.148373,9.3e-05,3371333.37923,3035348.93002,3112918.08887,11845,11845,115,6.05263157895,1.15322054918
Hop10Rep1-10_gamma75_all_nodes,Hop10Rep1-10,10,1,10,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,75,90,1200,20,0,687,11845,17077467,3531299,3754477,0.080117,0.182492,9.3e-05,3292253.00437,3098747.7278,3112918.08887,11845,11845,115,6.05263157895,1.15322054918
Hop10Rep1-10_gamma75_congestion_important,Hop10Rep1-10,10,1,10,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,75,90,1200,20,0,833,1198,17077467,2118750,1946911,0.084,0.189365,9.2e-05,2912426.38896,3105398.2557,3112918.08887,11845,11845,115,6.05263157895,1.15322054918
Hop10Rep1-10_gamma75_anchor_important,Hop10Rep1-10,10,1,10,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,75,90,1200,20,0,702,3811,17077467,3407647,3557448,0.089318,0.183243,9.3e-05,3258263.59972,3085544.11254,3112918.08887,11845,11845,115,6.05263157895,1.15322054918
Hop10Rep1-11_gamma25_all_nodes,Hop10Rep1-11,10,1,11,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,25,90,1200,20,0,222,10523,23999457,14702519,15567929,0.081655,0.137669,9.4e-05,7775544.90541,7240045.79279,7203799.85742,10523,10523,149,25.25,3.49267699804
Hop10Rep1-11_gamma25_congestion_important,Hop10Rep1-11,10,1,11,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,25,90,1200,20,0,364,1059,23999457,11440053,11164888,0.085189,0.156222,9.4e-05,6245888.24725,7162766.98352,7203799.85742,10523,10523,149,25.25,3.49267699804
Hop10Rep1-11_gamma25_anchor_important,Hop10Rep1-11,10,1,11,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,25,90,1200,20,0,222,5262,23999457,14787718,15567929,0.091656,0.136767,9.5e-05,7738791.12613,7240045.79279,7203799.85742,10523,10523,149,25.25,3.49267699804
Hop10Rep1-11_gamma50_all_nodes,Hop10Rep1-11,10,1,11,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,50,90,1200,20,0,461,10523,23999457,7864537,8448248,0.081655,0.195321,9.3e-05,7634813.69197,7177401.52928,7203799.85742,10523,10523,149,25.25,3.49267699804
Hop10Rep1-11_gamma50_congestion_important,Hop10Rep1-11,10,1,11,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,50,90,1200,20,0,591,1059,23999457,5676601,5516496,0.085198,0.218667,9.4e-05,7264163.52115,7239225.23689,7203799.85742,10523,10523,149,25.25,3.49267699804
Hop10Rep1-11_gamma50_anchor_important,Hop10Rep1-11,10,1,11,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,50,90,1200,20,0,464,5262,23999457,7926172,8363057,0.091731,0.196298,9.3e-05,7696395.17457,7194838.85345,7203799.85742,10523,10523,149,25.25,3.49267699804
Hop10Rep1-11_gamma75_all_nodes,Hop10Rep1-11,10,1,11,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,75,90,1200,20,0,719,10523,23999457,3031488,3268544,0.081654,0.255664,9.4e-05,7584500.65647,7352938.96523,7203799.85742,10523,10523,149,25.25,3.49267699804
Hop10Rep1-11_gamma75_congestion_important,Hop10Rep1-11,10,1,11,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,75,90,1200,20,0,826,1059,23999457,1778720,1721478,0.085201,0.273868,9.3e-05,7410610.55811,7267212.41646,7203799.85742,10523,10523,149,25.25,3.49267699804
Hop10Rep1-11_gamma75_anchor_important,Hop10Rep1-11,10,1,11,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,75,90,1200,20,0,729,5262,23999457,2915893,3119044,0.091681,0.257152,9.3e-05,7561257.30041,7350080.18381,7203799.85742,10523,10523,149,25.25,3.49267699804
Hop10Rep1-12_gamma25_all_nodes,Hop10Rep1-12,10,1,12,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,25,90,1200,20,0,210,10836,18957851,12907822,12991779,0.077325,0.116979,9.5e-05,4875491.28571,5253139.14762,4621191.6582,10836,10836,130,25.6666666667,1.62185978404
Hop10Rep1-12_gamma25_congestion_important,Hop10Rep1-12,10,1,12,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,25,90,1200,20,0,551,1091,18957851,6658400,5441465,0.080915,0.145925,9.4e-05,3063251.41924,4728145.84936,4621191.6582,10836,10836,130,25.6666666667,1.62185978404
Hop10Rep1-12_gamma25_anchor_important,Hop10Rep1-12,10,1,12,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,25,90,1200,20,0,225,4041,18957851,12668691,12604593,0.086373,0.116722,9.4e-05,4668113.45333,5277675.72444,4621191.6582,10836,10836,130,25.6666666667,1.62185978404
Hop10Rep1-12_gamma50_all_nodes,Hop10Rep1-12,10,1,12,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,50,90,1200,20,0,435,10836,18957851,7100346,7627064,0.077325,0.15522,9.5e-05,4845656.28276,4631232.97241,4621191.6582,10836,10836,130,25.6666666667,1.62185978404
Hop10Rep1-12_gamma50_congestion_important,Hop10Rep1-12,10,1,12,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,50,90,1200,20,0,705,1091,18957851,3913733,3232739,0.080923,0.180205,9.4e-05,3942003.66383,4739500.88936,4621191.6582,10836,10836,130,25.6666666667,1.62185978404
Hop10Rep1-12_gamma50_anchor_important,Hop10Rep1-12,10,1,12,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,50,90,1200,20,0,460,4041,18957851,6698883,7204563,0.08639,0.157409,9.3e-05,4755902.55652,4566400.48696,4621191.6582,10836,10836,130,25.6666666667,1.62185978404
Hop10Rep1-12_gamma75_all_nodes,Hop10Rep1-12,10,1,12,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,75,90,1200,20,0,706,10836,18957851,3121996,3222119,0.077324,0.199116,9.6e-05,4740708.44193,4738906.61473,4621191.6582,10836,10836,130,25.6666666667,1.62185978404
Hop10Rep1-12_gamma75_congestion_important,Hop10Rep1-12,10,1,12,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,75,90,1200,20,0,872,1091,18957851,1590538,1446613,0.080924,0.215247,9.4e-05,4405435.70757,4643966.02064,4621191.6582,10836,10836,130,25.6666666667,1.62185978404
Hop10Rep1-12_gamma75_anchor_important,Hop10Rep1-12,10,1,12,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,75,90,1200,20,0,715,4041,18957851,2991180,3121207,0.086408,0.1997,9.3e-05,4743258.23916,4764015.45035,4621191.6582,10836,10836,130,25.6666666667,1.62185978404
Hop10Rep1-13_gamma25_all_nodes,Hop10Rep1-13,10,1,13,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,25,90,1200,20,0,210,8541,14008382,9415116,9911952,0.058455,0.086918,9.3e-05,2680778.90952,2467989.59048,2332293.75195,8541,8541,105,5.52631578947,1.17116539477
Hop10Rep1-13_gamma25_congestion_important,Hop10Rep1-13,10,1,13,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,25,90,1200,20,0,94,859,14008382,11247816,11983094,0.061261,0.080529,9.3e-05,5320865.17021,2697532.06383,2332293.75195,8541,8541,105,5.52631578947,1.17116539477
Hop10Rep1-13_gamma25_anchor_important,Hop10Rep1-13,10,1,13,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,25,90,1200,20,0,248,2789,14008382,9057771,9165896,0.065921,0.089107,9.3e-05,2501895.02419,2419331.97984,2332293.75195,8541,8541,105,5.52631578947,1.17116539477
Hop10Rep1-13_gamma50_all_nodes,Hop10Rep1-13,10,1,13,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,50,90,1200,20,0,436,8541,14008382,5441163,6052957,0.058455,0.113781,9.3e-05,2685979.15367,2410025.76606,2332293.75195,8541,8541,105,5.52631578947,1.17116539477
Hop10Rep1-13_gamma50_congestion_important,Hop10Rep1-13,10,1,13,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,50,90,1200,20,0,743,859,14008382,2991031,2470447,0.061316,0.127019,9.4e-05,1929313.35397,2411454.08614,2332293.75195,8541,8541,105,5.52631578947,1.17116539477
Hop10Rep1-13_gamma50_anchor_important,Hop10Rep1-13,10,1,13,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,50,90,1200,20,0,481,2789,14008382,4907056,5479208,0.065918,0.116324,9.3e-05,2568957.37838,2384360.60499,2332293.75195,8541,8541,105,5.52631578947,1.17116539477
Hop10Rep1-13_gamma75_all_nodes,Hop10Rep1-13,10,1,13,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,75,90,1200,20,0,707,8541,14008382,2486684,2800983,0.058455,0.142406,9.3e-05,2581123.86139,2431151.53041,2332293.75195,8541,8541,105,5.52631578947,1.17116539477
Hop10Rep1-13_gamma75_congestion_important,Hop10Rep1-13,10,1,13,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,75,90,1200,20,0,881,859,14008382,1295764,1261692,0.061294,0.149218,9.3e-05,2279356.10216,2359838.50511,2332293.75195,8541,8541,105,5.52631578947,1.17116539477
Hop10Rep1-13_gamma75_anchor_important,Hop10Rep1-13,10,1,13,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,75,90,1200,20,0,731,2789,14008382,2204394,2573346,0.065877,0.144257,9.2e-05,2574328.58003,2415251.95896,2332293.75195,8541,8541,105,5.52631578947,1.17116539477
Hop10Rep1-14_gamma25_all_nodes,Hop10Rep1-14,10,1,14,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,25,90,1200,20,0,213,10606,19923136,13254802,13581517,0.079254,0.118802,9.4e-05,5023439.87324,5018598.49296,4640826.75293,10606,10606,139,38,3.1100321057
Hop10Rep1-14_gamma25_congestion_important,Hop10Rep1-14,10,1,14,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,25,90,1200,20,0,39,1077,19923136,18281164,18691676,0.082842,0.093043,9.3e-05,13613449.2308,5234013.69231,4640826.75293,10606,10606,139,38,3.1100321057
Hop10Rep1-14_gamma25_anchor_important,Hop10Rep1-14,10,1,14,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,25,90,1200,20,0,218,4857,19923136,13344522,13415537,0.08888,0.11901,9.4e-05,5074254.36697,4976655.66514,4640826.75293,10606,10606,139,38,3.1100321057
Hop10Rep1-14_gamma50_all_nodes,Hop10Rep1-14,10,1,14,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,50,90,1200,20,0,447,10606,19923136,7897390,8461430,0.079252,0.159344,9.4e-05,4943650.31991,4582055.1745,4640826.75293,10606,10606,139,38,3.1100321057
Hop10Rep1-14_gamma50_congestion_important,Hop10Rep1-14,10,1,14,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,50,90,1200,20,0,686,1077,19923136,5266204,4061113,0.082842,0.182439,9.8e-05,4172852.9898,4792811.35423,4640826.75293,10606,10606,139,38,3.1100321057
Hop10Rep1-14_gamma50_anchor_important,Hop10Rep1-14,10,1,14,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,50,90,1200,20,0,456,4857,19923136,7928353,8349364,0.088831,0.159818,9.3e-05,4917061.92763,4542221.48246,4640826.75293,10606,10606,139,38,3.1100321057
Hop10Rep1-14_gamma75_all_nodes,Hop10Rep1-14,10,1,14,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,75,90,1200,20,0,710,10606,19923136,3351046,3644827,0.079252,0.202625,9.3e-05,4800017.15211,4811600.81972,4640826.75293,10606,10606,139,38,3.1100321057
Hop10Rep1-14_gamma75_congestion_important,Hop10Rep1-14,10,1,14,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,75,90,1200,20,0,862,1077,19923136,2059823,1713704,0.082868,0.2151,9.2e-05,4451879.6949,4677718.05568,4640826.75293,10606,10606,139,38,3.1100321057
Hop10Rep1-14_gamma75_anchor_important,Hop10Rep1-14,10,1,14,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,75,90,1200,20,0,716,4857,19923136,3258459,3558714,0.088785,0.203719,9.3e-05,4832645.85754,4800129.51117,4640826.75293,10606,10606,139,38,3.1100321057
Hop10Rep1-15_gamma25_all_nodes,Hop10Rep1-15,10,1,15,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,25,90,1200,20,0,211,10937,19115140,12806851,12954423,0.079035,0.120529,9.4e-05,5081420.54976,4767197.83886,4652399.5752,10937,10937,180,10,1.59507965892
Hop10Rep1-15_gamma25_congestion_important,Hop10Rep1-15,10,1,15,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,25,90,1200,20,0,23,1096,19115140,18158649,18380378,0.082641,0.089683,9.4e-05,16552201.5652,5970531.95652,4652399.5752,10937,10937,180,10,1.59507965892
Hop10Rep1-15_gamma25_anchor_important,Hop10Rep1-15,10,1,15,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,25,90,1200,20,0,233,4257,19115140,12401061,12356820,0.088316,0.122321,9.4e-05,4827462.22747,4771542.1073,4652399.5752,10937,10937,180,10,1.59507965892
Hop10Rep1-15_gamma50_all_nodes,Hop10Rep1-15,10,1,15,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,50,90,1200,20,0,434,10937,19115140,7635006,7954735,0.079034,0.160651,9.4e-05,4999881.68203,4649665.7212,4652399.5752,10937,10937,180,10,1.59507965892
Hop10Rep1-15_gamma50_congestion_important,Hop10Rep1-15,10,1,15,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,50,90,1200,20,0,706,1096,19115140,4371347,3501112,0.082699,0.182572,9.4e-05,3850665.55524,4677742.09915,4652399.5752,10937,10937,180,10,1.59507965892
Hop10Rep1-15_gamma50_anchor_important,Hop10Rep1-15,10,1,15,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,50,90,1200,20,0,465,4257,19115140,7166112,7356933,0.088334,0.163883,9.4e-05,4873904.86237,4617530.66237,4652399.5752,10937,10937,180,10,1.59507965892
Hop10Rep1-15_gamma75_all_nodes,Hop10Rep1-15,10,1,15,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,75,90,1200,20,0,688,10937,19115140,3339361,3758986,0.079034,0.205604,9.3e-05,4945761.44331,4666001.76163,4652399.5752,10937,10937,180,10,1.59507965892
Hop10Rep1-15_gamma75_congestion_important,Hop10Rep1-15,10,1,15,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,75,90,1200,20,0,852,1096,19115140,1788033,1738075,0.082666,0.215853,9.3e-05,4370625.26291,4677008.33216,4652399.5752,10937,10937,180,10,1.59507965892
Hop10Rep1-15_gamma75_anchor_important,Hop10Rep1-15,10,1,15,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,75,90,1200,20,0,711,4257,19115140,3125362,3442901,0.088281,0.206417,9.3e-05,4836138.58228,4675303.52039,4652399.5752,10937,10937,180,10,1.59507965892
Hop10Rep1-16_gamma25_all_nodes,Hop10Rep1-16,10,1,16,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,25,90,1200,20,0,203,9939,15597648,10785770,11283013,0.067818,0.099216,9.4e-05,2920282.77833,2613626.86207,2556035.02148,9939,9939,141,61,1.74932564132
Hop10Rep1-16_gamma25_congestion_important,Hop10Rep1-16,10,1,16,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,25,90,1200,20,0,130,996,15597648,11646287,12765012,0.071162,0.096999,9.4e-05,4840336.76923,2606499.30769,2556035.02148,9939,9939,141,61,1.74932564132
Hop10Rep1-16_gamma25_anchor_important,Hop10Rep1-16,10,1,16,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,25,90,1200,20,0,231,4044,15597648,10362370,10680284,0.076584,0.100255,9.4e-05,2762143.22944,2593352.48485,2556035.02148,9939,9939,141,61,1.74932564132
Hop10Rep1-16_gamma50_all_nodes,Hop10Rep1-16,10,1,16,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,50,90,1200,20,0,427,9939,15597648,6545161,7025914,0.067818,0.127427,9.4e-05,2839171.4356,2542274.8829,2556035.02148,9939,9939,141,61,1.74932564132
Hop10Rep1-16_gamma50_congestion_important,Hop10Rep1-16,10,1,16,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,50,90,1200,20,0,655,996,15597648,4177145,3710286,0.071129,0.144284,9.4e-05,2420804.51298,2567210.31603,2556035.02148,9939,9939,141,61,1.74932564132
Hop10Rep1-16_gamma50_anchor_important,Hop10Rep1-16,10,1,16,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,50,90,1200,20,0,457,4044,15597648,6267890,6563332,0.076493,0.129717,9.3e-05,2779332.42451,2539359.26915,2556035.02148,9939,9939,141,61,1.74932564132
Hop10Rep1-16_gamma75_all_nodes,Hop10Rep1-16,10,1,16,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,75,90,1200,20,0,686,9939,15597648,2993071,3355355,0.067817,0.15887,9.3e-05,2753310.76385,2565466.98397,2556035.02148,9939,9939,141,61,1.74932564132
Hop10Rep1-16_gamma75_congestion_important,Hop10Rep1-16,10,1,16,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,75,90,1200,20,0,848,996,15597648,1709763,1658972,0.071137,0.168028,9.3e-05,2544565.12736,2556115.23585,2556035.02148,9939,9939,141,61,1.74932564132
Hop10Rep1-16_gamma75_anchor_important,Hop10Rep1-16,10,1,16,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,75,90,1200,20,0,711,4044,15597648,2837059,3054047,0.076488,0.160992,9.3e-05,2729534.25176,2581196.07736,2556035.02148,9939,9939,141,61,1.74932564132
Hop10Rep1-17_gamma25_all_nodes,Hop10Rep1-17,10,1,17,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,25,90,1200,20,0,21,13310,24413857,23517123,23834596,0.097137,0.105995,9.3e-05,528397211.952,36344984.4286,56570328.9863,13310,13310,145,28,1.7700521892
Hop10Rep1-17_gamma25_congestion_important,Hop10Rep1-17,10,1,17,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,25,90,1200,20,0,23,1332,24413857,23454076,23802084,0.101585,0.106245,9.3e-05,591177468.217,33311914.8696,56570328.9863,13310,13310,145,28,1.7700521892
Hop10Rep1-17_gamma25_anchor_important,Hop10Rep1-17,10,1,17,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,25,90,1200,20,0,221,4132,24413857,18159490,18027569,0.107112,0.151645,9.5e-05,61029446.7195,65319491.0679,56570328.9863,13310,13310,145,28,1.7700521892
Hop10Rep1-17_gamma50_all_nodes,Hop10Rep1-17,10,1,17,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,50,90,1200,20,0,456,13310,24413857,11627780,11607472,0.097137,0.207955,9.4e-05,59920174.9145,56534454.7193,56570328.9863,13310,13310,145,28,1.7700521892
Hop10Rep1-17_gamma50_congestion_important,Hop10Rep1-17,10,1,17,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,50,90,1200,20,0,45,1332,24413857,22584055,23111270,0.101575,0.11566,9.3e-05,556613218.156,46253911.8444,56570328.9863,13310,13310,145,28,1.7700521892
Hop10Rep1-17_gamma50_anchor_important,Hop10Rep1-17,10,1,17,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,50,90,1200,20,0,461,4132,24413857,11465734,11477641,0.107123,0.208688,9.4e-05,59122775.7852,56004348.0976,56570328.9863,13310,13310,145,28,1.7700521892
Hop10Rep1-17_gamma75_all_nodes,Hop10Rep1-17,10,1,17,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,75,90,1200,20,0,715,13310,24413857,5421232,5239197,0.097136,0.267919,9.4e-05,58578485.9888,61155894.165,56570328.9863,13310,13310,145,28,1.7700521892
Hop10Rep1-17_gamma75_congestion_important,Hop10Rep1-17,10,1,17,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,75,90,1200,20,0,817,1332,24413857,3445168,3360720,0.101584,0.278846,9.4e-05,56543993.1934,58350079.1983,56570328.9863,13310,13310,145,28,1.7700521892
Hop10Rep1-17_gamma75_anchor_important,Hop10Rep1-17,10,1,17,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,75,90,1200,20,0,722,4132,24413857,5197787,5096961,0.107107,0.267144,9.3e-05,58037925.8684,60934048.572,56570328.9863,13310,13310,145,28,1.7700521892
Hop10Rep1-18_gamma25_all_nodes,Hop10Rep1-18,10,1,18,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,25,90,1200,20,0,229,9150,25970157,18352989,18705736,0.081974,0.1541,9.4e-05,12120609.8734,12133776.6594,11602463.3926,9150,9150,181,18.5,2.70274199995
Hop10Rep1-18_gamma25_congestion_important,Hop10Rep1-18,10,1,18,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,25,90,1200,20,0,422,923,25970157,15785247,12994118,0.085103,0.179638,9.6e-05,8825559.80095,11681130.6303,11602463.3926,9150,9150,181,18.5,2.70274199995
Hop10Rep1-18_gamma25_anchor_important,Hop10Rep1-18,10,1,18,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,25,90,1200,20,0,134,3935,25970157,20414088,21400662,0.090723,0.140241,9.3e-05,17820075.9328,12485554.9104,11602463.3926,9150,9150,181,18.5,2.70274199995
