run_id,dataset,hop,rep,seed,algorithm,removal_mode,query_count,lambda,gamma,theta_percentile,anchor_window,anchor_threshold,random_seed,selected_count,important_node_count,total_before,tdg_unselected_after_remove,random_unselected_after_remove,tdg_prepare_sec,tdg_select_sec,random_select_sec,mean_tdg_selected_impact_score,mean_random_selected_impact_score,mean_all_query_impact_score,tdg_node_count,tdg_edge_timeline_count,tdg_max_flow,tdg_max_congestion_ratio,tdg_mean_congestion_ratio,tdg_selection_sec,tdg_selected_fraction,selection_method,baseline_fraction,random_seed_baseline,baseline_selected_count,baseline_unselected_after_remove,baseline_reduction,baseline_select_sec,baseline_evaluate_remaining_sec,baseline_selected_fraction,value_vs_baseline,pct_vs_baseline_reduction,pct_of_total_before,time_extra_vs_baseline_sec,tdg_better,tdg_remaining_count,baseline_remaining_count,tdg_remaining_avg_query_tt,baseline_remaining_avg_query_tt,avg_query_tt_value_vs_baseline,pct_avg_query_tt_vs_baseline,tdg_avg_query_tt_better
Hop40Rep1-8_gamma50_all_nodes,Hop40Rep1-8,40,1,8,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,50,90,1200,20,0,377,48341,79741177,39448436,39199044,0.382512,0.822568,9.4e-05,50280064.8859,48560473.5252,49243510.4287,48341,48341,205,102.5,4.42360055941,1.20508,0.3681640625,most_delayed,30,0,307,45227643,34513534,0.000457,0.994384,0.2998046875,5779207,16.744755839839527,7.2474563549519715,1.204623,True,647,717,60971.30757341577,63079.0,2107.6924265842317,3.341353582942393,True
Hop40Rep1-8_gamma50_congestion_important,Hop40Rep1-8,40,1,8,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,50,90,1200,20,0,468,4907,79741177,31377883,31836332,0.399645,0.90406,9.4e-05,49903823.0534,48707317.7927,49243510.4287,48341,48341,205,102.5,4.42360055941,1.303705,0.45703125,random,10,0,102,68541925,11199252,0.00012,1.547287,0.099609375,37164042,331.84396600772976,46.60583577791936,1.303585,True,556,922,56435.04136690647,74340.48264642083,17905.441279514358,24.08572105278957,True
Hop40Rep1-8_gamma50_congestion_important,Hop40Rep1-8,40,1,8,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,50,90,1200,20,0,468,4907,79741177,31377883,31836332,0.399645,0.90406,9.4e-05,49903823.0534,48707317.7927,49243510.4287,48341,48341,205,102.5,4.42360055941,1.303705,0.45703125,random,30,0,307,46061342,33679835,0.000169,0.927049,0.2998046875,14683459,43.59718211208576,18.413898004038742,1.3035359999999998,True,556,717,56435.04136690647,64241.76011157601,7806.718744669539,12.15209348422384,True
Hop40Rep1-8_gamma50_congestion_important,Hop40Rep1-8,40,1,8,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,50,90,1200,20,0,468,4907,79741177,31377883,31836332,0.399645,0.90406,9.4e-05,49903823.0534,48707317.7927,49243510.4287,48341,48341,205,102.5,4.42360055941,1.303705,0.45703125,most_delayed,10,0,102,66577207,13163970,0.000404,1.493423,0.099609375,35199324,267.39140244166464,44.14196695391141,1.3033009999999998,True,556,922,56435.04136690647,72209.55206073752,15774.51069383105,21.84546260661284,True
Hop40Rep1-8_gamma50_congestion_important,Hop40Rep1-8,40,1,8,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,50,90,1200,20,0,468,4907,79741177,31377883,31836332,0.399645,0.90406,9.4e-05,49903823.0534,48707317.7927,49243510.4287,48341,48341,205,102.5,4.42360055941,1.303705,0.45703125,most_delayed,30,0,307,45227643,34513534,0.000457,0.994384,0.2998046875,13849760,40.12848988457687,17.36839174069377,1.303248,True,556,717,56435.04136690647,63079.0,6643.958633093527,10.532758339690748,True
Hop40Rep1-8_gamma50_anchor_important,Hop40Rep1-8,40,1,8,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,50,90,1200,20,0,425,20938,79741177,35069514,34870272,0.419746,0.864909,9.4e-05,50842802.6541,48323125.9388,49243510.4287,48341,48341,205,102.5,4.42360055941,1.284655,0.4150390625,random,10,0,102,68541925,11199252,0.00012,1.547287,0.099609375,33472411,298.8807734659422,41.97631921083884,1.2845350000000002,True,599,922,58546.76794657763,74340.48264642083,15793.7146998432,21.245106485199283,True
Hop40Rep1-8_gamma50_anchor_important,Hop40Rep1-8,40,1,8,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,50,90,1200,20,0,425,20938,79741177,35069514,34870272,0.419746,0.864909,9.4e-05,50842802.6541,48323125.9388,49243510.4287,48341,48341,205,102.5,4.42360055941,1.284655,0.4150390625,random,30,0,307,46061342,33679835,0.000169,0.927049,0.2998046875,10991828,32.63622877012313,13.784381436958224,1.284486,True,599,717,58546.76794657763,64241.76011157601,5694.992164998381,8.86493793928939,True
Hop40Rep1-8_gamma50_anchor_important,Hop40Rep1-8,40,1,8,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,50,90,1200,20,0,425,20938,79741177,35069514,34870272,0.419746,0.864909,9.4e-05,50842802.6541,48323125.9388,49243510.4287,48341,48341,205,102.5,4.42360055941,1.284655,0.4150390625,most_delayed,10,0,102,66577207,13163970,0.000404,1.493423,0.099609375,31507693,239.3479550621887,39.512450386830885,1.284251,True,599,922,58546.76794657763,72209.55206073752,13662.784114159891,18.921020452623406,True
Hop40Rep1-8_gamma50_anchor_important,Hop40Rep1-8,40,1,8,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,50,90,1200,20,0,425,20938,79741177,35069514,34870272,0.419746,0.864909,9.4e-05,50842802.6541,48323125.9388,49243510.4287,48341,48341,205,102.5,4.42360055941,1.284655,0.4150390625,most_delayed,30,0,307,45227643,34513534,0.000457,0.994384,0.2998046875,10158129,29.43230617878772,12.738875173613252,1.2841980000000002,True,599,717,58546.76794657763,63079.0,4532.232053422369,7.185009358776089,True
Hop40Rep1-8_gamma75_all_nodes,Hop40Rep1-8,40,1,8,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,75,90,1200,20,0,653,48341,79741177,16928601,17303169,0.382512,1.117201,9.5e-05,50142700.6769,48552436.1991,49243510.4287,48341,48341,205,102.5,4.42360055941,1.499713,0.6376953125,random,10,0,102,68541925,11199252,0.00012,1.547287,0.099609375,51613324,460.86402913337423,64.72606242067383,1.4995930000000002,True,371,922,45629.65229110512,74340.48264642083,28710.83035531571,38.6207209494059,True
Hop40Rep1-8_gamma75_all_nodes,Hop40Rep1-8,40,1,8,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,75,90,1200,20,0,653,48341,79741177,16928601,17303169,0.382512,1.117201,9.5e-05,50142700.6769,48552436.1991,49243510.4287,48341,48341,205,102.5,4.42360055941,1.499713,0.6376953125,random,30,0,307,46061342,33679835,0.000169,0.927049,0.2998046875,29132741,86.49906093661089,36.53412464679322,1.499544,True,371,717,45629.65229110512,64241.76011157601,18612.10782047089,28.971976776702746,True
Hop40Rep1-8_gamma75_all_nodes,Hop40Rep1-8,40,1,8,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,75,90,1200,20,0,653,48341,79741177,16928601,17303169,0.382512,1.117201,9.5e-05,50142700.6769,48552436.1991,49243510.4287,48341,48341,205,102.5,4.42360055941,1.499713,0.6376953125,most_delayed,10,0,102,66577207,13163970,0.000404,1.493423,0.099609375,49648606,377.1552654708268,62.262193596665874,1.499309,True,371,922,45629.65229110512,72209.55206073752,26579.8997696324,36.80939572547865,True
Hop40Rep1-8_gamma75_all_nodes,Hop40Rep1-8,40,1,8,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,75,90,1200,20,0,653,48341,79741177,16928601,17303169,0.382512,1.117201,9.5e-05,50142700.6769,48552436.1991,49243510.4287,48341,48341,205,102.5,4.42360055941,1.499713,0.6376953125,most_delayed,30,0,307,45227643,34513534,0.000457,0.994384,0.2998046875,28299042,81.99404326430322,35.48861838344824,1.4992560000000001,True,371,717,45629.65229110512,63079.0,17449.34770889488,27.662689181652972,True
Hop40Rep1-8_gamma75_congestion_important,Hop40Rep1-8,40,1,8,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,75,90,1200,20,0,718,4907,79741177,13233586,14028069,0.399594,1.159223,9.5e-05,49710037.0669,48794277.0474,49243510.4287,48341,48341,205,102.5,4.42360055941,1.558817,0.701171875,random,10,0,102,68541925,11199252,0.00012,1.547287,0.099609375,55308339,493.85743797889364,69.35982271743994,1.558697,True,306,922,43247.013071895424,74340.48264642083,31093.469574525407,41.82575693301935,True
Hop40Rep1-8_gamma75_congestion_important,Hop40Rep1-8,40,1,8,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,75,90,1200,20,0,718,4907,79741177,13233586,14028069,0.399594,1.159223,9.5e-05,49710037.0669,48794277.0474,49243510.4287,48341,48341,205,102.5,4.42360055941,1.558817,0.701171875,random,30,0,307,46061342,33679835,0.000169,0.927049,0.2998046875,32827756,97.47006183373523,41.167884943559336,1.5586479999999998,True,306,717,43247.013071895424,64241.76011157601,20994.747039680587,32.680840318223865,True
Hop40Rep1-8_gamma75_congestion_important,Hop40Rep1-8,40,1,8,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,75,90,1200,20,0,718,4907,79741177,13233586,14028069,0.399594,1.159223,9.5e-05,49710037.0669,48794277.0474,49243510.4287,48341,48341,205,102.5,4.42360055941,1.558817,0.701171875,most_delayed,10,0,102,66577207,13163970,0.000404,1.493423,0.099609375,53343621,405.2244193810834,66.895953893432,1.5584129999999998,True,306,922,43247.013071895424,72209.55206073752,28962.538988842098,40.10901350624759,True
Hop40Rep1-8_gamma75_congestion_important,Hop40Rep1-8,40,1,8,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,75,90,1200,20,0,718,4907,79741177,13233586,14028069,0.399594,1.159223,9.5e-05,49710037.0669,48794277.0474,49243510.4287,48341,48341,205,102.5,4.42360055941,1.558817,0.701171875,most_delayed,30,0,307,45227643,34513534,0.000457,0.994384,0.2998046875,31994057,92.70003181940163,40.12237868021437,1.55836,True,306,717,43247.013071895424,63079.0,19831.986928104576,31.439919669152296,True
Hop40Rep1-8_gamma75_anchor_important,Hop40Rep1-8,40,1,8,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,75,90,1200,20,0,690,20938,79741177,14680910,15914224,0.418993,1.142453,9.8e-05,50147526.4043,48455751.8493,49243510.4287,48341,48341,205,102.5,4.42360055941,1.561446,0.673828125,random,10,0,102,68541925,11199252,0.00012,1.547287,0.099609375,53861015,480.9340391661872,67.54479558283921,1.561326,True,334,922,43954.82035928144,74340.48264642083,30385.662287139392,40.87364139355951,True
Hop40Rep1-8_gamma75_anchor_important,Hop40Rep1-8,40,1,8,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,75,90,1200,20,0,690,20938,79741177,14680910,15914224,0.418993,1.142453,9.8e-05,50147526.4043,48455751.8493,49243510.4287,48341,48341,205,102.5,4.42360055941,1.561446,0.673828125,random,30,0,307,46061342,33679835,0.000169,0.927049,0.2998046875,31380432,93.17276049600599,39.3528578089586,1.5612769999999998,True,334,717,43954.82035928144,64241.76011157601,20286.939752294573,31.579053433560855,True
Hop40Rep1-8_gamma75_anchor_important,Hop40Rep1-8,40,1,8,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,75,90,1200,20,0,690,20938,79741177,14680910,15914224,0.418993,1.142453,9.8e-05,50147526.4043,48455751.8493,49243510.4287,48341,48341,205,102.5,4.42360055941,1.561446,0.673828125,most_delayed,10,0,102,66577207,13163970,0.000404,1.493423,0.099609375,51896297,394.2298334013219,65.08092675883125,1.5610419999999998,True,334,922,43954.82035928144,72209.55206073752,28254.731701456083,39.12880068510911,True
Hop40Rep1-8_gamma75_anchor_important,Hop40Rep1-8,40,1,8,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,75,90,1200,20,0,690,20938,79741177,14680910,15914224,0.418993,1.142453,9.8e-05,50147526.4043,48455751.8493,49243510.4287,48341,48341,205,102.5,4.42360055941,1.561446,0.673828125,most_delayed,30,0,307,45227643,34513534,0.000457,0.994384,0.2998046875,30546733,88.50653485673186,38.30735154561363,1.560989,True,334,717,43954.82035928144,63079.0,19124.17964071856,30.317823111841598,True
Hop40Rep1-9_gamma25_all_nodes,Hop40Rep1-9,40,1,9,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,25,90,1200,20,0,171,51181,79467056,62874748,63114570,0.373814,0.530952,9.4e-05,24493825.7661,23186141.3216,22546976.0557,51181,51181,201,27.0,1.33835524519,0.904766,0.1669921875,random,10,0,102,69589177,9877879,0.000116,1.196926,0.099609375,6714429,67.9744001723447,8.449323956332295,0.90465,True,853,922,73710.13833528722,75476.33080260304,1766.192467315821,2.340061378891127,True
Hop40Rep1-9_gamma25_all_nodes,Hop40Rep1-9,40,1,9,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,25,90,1200,20,0,171,51181,79467056,62874748,63114570,0.373814,0.530952,9.4e-05,24493825.7661,23186141.3216,22546976.0557,51181,51181,201,27.0,1.33835524519,0.904766,0.1669921875,random,30,0,307,50598196,28868860,0.000168,0.857252,0.2998046875,-12276552,-42.52523999908552,-15.448605520254835,0.904598,False,853,717,73710.13833528722,70569.3110181311,-3140.827317156116,-4.450698571152487,False
Hop40Rep1-9_gamma25_all_nodes,Hop40Rep1-9,40,1,9,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,25,90,1200,20,0,171,51181,79467056,62874748,63114570,0.373814,0.530952,9.4e-05,24493825.7661,23186141.3216,22546976.0557,51181,51181,201,27.0,1.33835524519,0.904766,0.1669921875,most_delayed,10,0,102,67862994,11604062,0.000411,1.209732,0.099609375,4988246,42.98706780436023,6.277124447645324,0.9043549999999999,True,853,922,73710.13833528722,73604.11496746204,-106.0233678251825,-0.14404543532933173,False
Hop40Rep1-9_gamma25_all_nodes,Hop40Rep1-9,40,1,9,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,25,90,1200,20,0,171,51181,79467056,62874748,63114570,0.373814,0.530952,9.4e-05,24493825.7661,23186141.3216,22546976.0557,51181,51181,201,27.0,1.33835524519,0.904766,0.1669921875,most_delayed,30,0,307,48717769,30749287,0.00045,0.84167,0.2998046875,-14156979,-46.04002362721451,-17.814903071280256,0.904316,False,853,717,73710.13833528722,67946.67921896793,-5763.459116319296,-8.482326410310241,False
Hop40Rep1-9_gamma25_congestion_important,Hop40Rep1-9,40,1,9,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,25,90,1200,20,0,94,5120,79467056,69832863,70304554,0.392018,0.479825,9.5e-05,34620113.9468,23317495.4787,22546976.0557,51181,51181,201,27.0,1.33835524519,0.8718429999999999,0.091796875,random,10,0,102,69589177,9877879,0.000116,1.196926,0.099609375,-243686,-2.466987093079395,-0.30665034325670754,0.8717269999999999,False,930,922,75089.1,75476.33080260304,387.23080260303686,0.5130493208735605,True
Hop40Rep1-9_gamma25_congestion_important,Hop40Rep1-9,40,1,9,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,25,90,1200,20,0,94,5120,79467056,69832863,70304554,0.392018,0.479825,9.5e-05,34620113.9468,23317495.4787,22546976.0557,51181,51181,201,27.0,1.33835524519,0.8718429999999999,0.091796875,random,30,0,307,50598196,28868860,0.000168,0.857252,0.2998046875,-19234667,-66.62773313528834,-24.204579819843836,0.871675,False,930,717,75089.1,70569.3110181311,-4519.7889818689,-6.404751465842777,False
Hop40Rep1-9_gamma25_congestion_important,Hop40Rep1-9,40,1,9,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,25,90,1200,20,0,94,5120,79467056,69832863,70304554,0.392018,0.479825,9.5e-05,34620113.9468,23317495.4787,22546976.0557,51181,51181,201,27.0,1.33835524519,0.8718429999999999,0.091796875,most_delayed,10,0,102,67862994,11604062,0.000411,1.209732,0.099609375,-1969869,-16.975684893789776,-2.4788498519436786,0.8714319999999999,False,930,922,75089.1,73604.11496746204,-1484.9850325379666,-2.0175299073895934,False
Hop40Rep1-9_gamma25_congestion_important,Hop40Rep1-9,40,1,9,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,25,90,1200,20,0,94,5120,79467056,69832863,70304554,0.392018,0.479825,9.5e-05,34620113.9468,23317495.4787,22546976.0557,51181,51181,201,27.0,1.33835524519,0.8718429999999999,0.091796875,most_delayed,30,0,307,48717769,30749287,0.00045,0.84167,0.2998046875,-21115094,-68.6685645751721,-26.570877370869255,0.871393,False,930,717,75089.1,67946.67921896793,-7142.42078103208,-10.511802582749635,False
Hop40Rep1-9_gamma25_anchor_important,Hop40Rep1-9,40,1,9,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,25,90,1200,20,0,214,9704,79467056,59907677,59211538,0.399876,0.556657,9.4e-05,23319950.3832,23046979.0748,22546976.0557,51181,51181,201,27.0,1.33835524519,0.956533,0.208984375,random,10,0,102,69589177,9877879,0.000116,1.196926,0.099609375,9681500,98.01193150877835,12.183035948884276,0.956417,True,810,922,73960.0950617284,75476.33080260304,1516.2357408746466,2.0088890447524967,True
Hop40Rep1-9_gamma25_anchor_important,Hop40Rep1-9,40,1,9,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,25,90,1200,20,0,214,9704,79467056,59907677,59211538,0.399876,0.556657,9.4e-05,23319950.3832,23046979.0748,22546976.0557,51181,51181,201,27.0,1.33835524519,0.956533,0.208984375,random,30,0,307,50598196,28868860,0.000168,0.857252,0.2998046875,-9309481,-32.247483967153535,-11.71489352770285,0.956365,False,810,717,73960.0950617284,70569.3110181311,-3390.7840435972903,-4.80489889255984,False
Hop40Rep1-9_gamma25_anchor_important,Hop40Rep1-9,40,1,9,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,25,90,1200,20,0,214,9704,79467056,59907677,59211538,0.399876,0.556657,9.4e-05,23319950.3832,23046979.0748,22546976.0557,51181,51181,201,27.0,1.33835524519,0.956533,0.208984375,most_delayed,10,0,102,67862994,11604062,0.000411,1.209732,0.099609375,7955317,68.55631243611073,10.010836440197306,0.9561219999999999,True,810,922,73960.0950617284,73604.11496746204,-355.9800942663569,-0.4836415659963088,False
Hop40Rep1-9_gamma25_anchor_important,Hop40Rep1-9,40,1,9,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,25,90,1200,20,0,214,9704,79467056,59907677,59211538,0.399876,0.556657,9.4e-05,23319950.3832,23046979.0748,22546976.0557,51181,51181,201,27.0,1.33835524519,0.956533,0.208984375,most_delayed,30,0,307,48717769,30749287,0.00045,0.84167,0.2998046875,-11189908,-36.39078850836444,-14.081191078728272,0.956083,False,810,717,73960.0950617284,67946.67921896793,-6013.415842760471,-8.850198290605748,False
Hop40Rep1-9_gamma50_all_nodes,Hop40Rep1-9,40,1,9,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,50,90,1200,20,0,386,51181,79467056,43216508,43934555,0.373815,0.701677,9.3e-05,23502775.5777,22651788.8342,22546976.0557,51181,51181,201,27.0,1.33835524519,1.0754920000000001,0.376953125,random,10,0,102,69589177,9877879,0.000116,1.196926,0.099609375,26372669,266.98716394481045,33.18692087951515,1.075376,True,638,922,67737.47335423197,75476.33080260304,7738.857448371069,10.253356735916167,True
Hop40Rep1-9_gamma50_all_nodes,Hop40Rep1-9,40,1,9,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,50,90,1200,20,0,386,51181,79467056,43216508,43934555,0.373815,0.701677,9.3e-05,23502775.5777,22651788.8342,22546976.0557,51181,51181,201,27.0,1.33835524519,1.0754920000000001,0.376953125,random,30,0,307,50598196,28868860,0.000168,0.857252,0.2998046875,7381688,25.569724609839113,9.288991402928026,1.0753240000000002,True,638,717,67737.47335423197,70569.3110181311,2831.837663899132,4.01284584338872,True
Hop40Rep1-9_gamma50_all_nodes,Hop40Rep1-9,40,1,9,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,50,90,1200,20,0,386,51181,79467056,43216508,43934555,0.373815,0.701677,9.3e-05,23502775.5777,22651788.8342,22546976.0557,51181,51181,201,27.0,1.33835524519,1.0754920000000001,0.376953125,most_delayed,10,0,102,67862994,11604062,0.000411,1.209732,0.099609375,24646486,212.39533191049821,31.014721370828184,1.0750810000000002,True,638,922,67737.47335423197,73604.11496746204,5866.641613230066,7.970534821081015,True
Hop40Rep1-9_gamma50_all_nodes,Hop40Rep1-9,40,1,9,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,50,90,1200,20,0,386,51181,79467056,43216508,43934555,0.373815,0.701677,9.3e-05,23502775.5777,22651788.8342,22546976.0557,51181,51181,201,27.0,1.33835524519,1.0754920000000001,0.376953125,most_delayed,30,0,307,48717769,30749287,0.00045,0.84167,0.2998046875,5501261,17.890694506184808,6.922693851902604,1.075042,True,638,717,67737.47335423197,67946.67921896793,209.20586473595176,0.30789711453264085,True
Hop40Rep1-9_gamma50_congestion_important,Hop40Rep1-9,40,1,9,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,50,90,1200,20,0,521,5120,79467056,32825525,32844087,0.392039,0.78619,9.5e-05,22417040.1075,22792950.8215,22546976.0557,51181,51181,201,27.0,1.33835524519,1.178229,0.5087890625,random,10,0,102,69589177,9877879,0.000116,1.196926,0.099609375,36763652,372.1816393984984,46.262758242862304,1.178113,True,503,922,65259.493041749505,75476.33080260304,10216.837760853537,13.53647912161249,True
Hop40Rep1-9_gamma50_congestion_important,Hop40Rep1-9,40,1,9,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,50,90,1200,20,0,521,5120,79467056,32825525,32844087,0.392039,0.78619,9.5e-05,22417040.1075,22792950.8215,22546976.0557,51181,51181,201,27.0,1.33835524519,1.178229,0.5087890625,random,30,0,307,50598196,28868860,0.000168,0.857252,0.2998046875,17772671,61.56346665576681,22.36482876627517,1.178061,True,503,717,65259.493041749505,70569.3110181311,5309.817976381601,7.524259341312499,True
Hop40Rep1-9_gamma50_congestion_important,Hop40Rep1-9,40,1,9,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,50,90,1200,20,0,521,5120,79467056,32825525,32844087,0.392039,0.78619,9.5e-05,22417040.1075,22792950.8215,22546976.0557,51181,51181,201,27.0,1.33835524519,1.178229,0.5087890625,most_delayed,10,0,102,67862994,11604062,0.000411,1.209732,0.099609375,35037469,301.9414149976103,44.090558734175325,1.177818,True,503,922,65259.493041749505,73604.11496746204,8344.621925712534,11.337167669771475,True
Hop40Rep1-9_gamma50_congestion_important,Hop40Rep1-9,40,1,9,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,50,90,1200,20,0,521,5120,79467056,32825525,32844087,0.392039,0.78619,9.5e-05,22417040.1075,22792950.8215,22546976.0557,51181,51181,201,27.0,1.33835524519,1.178229,0.5087890625,most_delayed,30,0,307,48717769,30749287,0.00045,0.84167,0.2998046875,15892244,51.68329268903048,19.998531215249752,1.177779,True,503,717,65259.493041749505,67946.67921896793,2687.18617721842,3.9548454878252066,True
Hop40Rep1-9_gamma50_anchor_important,Hop40Rep1-9,40,1,9,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,50,90,1200,20,0,439,9704,79467056,38866844,39233765,0.400063,0.736431,9.4e-05,23216917.6105,22539793.2415,22546976.0557,51181,51181,201,27.0,1.33835524519,1.136494,0.4287109375,random,10,0,102,69589177,9877879,0.000116,1.196926,0.099609375,30722333,311.02155634828085,38.66046453262343,1.1363779999999999,True,585,922,66439.04957264957,75476.33080260304,9037.28122995347,11.97366264874364,True
Hop40Rep1-9_gamma50_anchor_important,Hop40Rep1-9,40,1,9,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,50,90,1200,20,0,439,9704,79467056,38866844,39233765,0.400063,0.736431,9.4e-05,23216917.6105,22539793.2415,22546976.0557,51181,51181,201,27.0,1.33835524519,1.136494,0.4287109375,random,30,0,307,50598196,28868860,0.000168,0.857252,0.2998046875,11731352,40.63669989047022,14.762535056036302,1.136326,True,585,717,66439.04957264957,70569.3110181311,4130.261445481534,5.852772807177275,True
Hop40Rep1-9_gamma50_anchor_important,Hop40Rep1-9,40,1,9,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,50,90,1200,20,0,439,9704,79467056,38866844,39233765,0.400063,0.736431,9.4e-05,23216917.6105,22539793.2415,22546976.0557,51181,51181,201,27.0,1.33835524519,1.136494,0.4287109375,most_delayed,10,0,102,67862994,11604062,0.000411,1.209732,0.099609375,28996150,249.87930950386166,36.488265023936464,1.136083,True,585,922,66439.04957264957,73604.11496746204,7165.065394812467,9.734598939176033,True
Hop40Rep1-9_gamma50_anchor_important,Hop40Rep1-9,40,1,9,tdg_selection_no_candidate_vs_random,anchor_important,1024,45,50,90,1200,20,0,439,9704,79467056,38866844,39233765,0.400063,0.736431,9.4e-05,23216917.6105,22539793.2415,22546976.0557,51181,51181,201,27.0,1.33835524519,1.136494,0.4287109375,most_delayed,30,0,307,48717769,30749287,0.00045,0.84167,0.2998046875,9850925,32.036271280046265,12.396237505010882,1.1360439999999998,True,585,717,66439.04957264957,67946.67921896793,1507.6296463183535,2.218842279929238,True
Hop40Rep1-9_gamma75_all_nodes,Hop40Rep1-9,40,1,9,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,75,90,1200,20,0,661,51181,79467056,21730233,22444514,0.373814,0.916968,9.5e-05,23044928.2224,22974117.6278,22546976.0557,51181,51181,201,27.0,1.33835524519,1.290782,0.6455078125,random,10,0,102,69589177,9877879,0.000116,1.196926,0.099609375,47858944,484.5062791313803,60.22488614653096,1.290666,True,363,922,59862.90082644628,75476.33080260304,15613.42997615676,20.68652491466673,True
Hop40Rep1-9_gamma75_all_nodes,Hop40Rep1-9,40,1,9,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,75,90,1200,20,0,661,51181,79467056,21730233,22444514,0.373814,0.916968,9.5e-05,23044928.2224,22974117.6278,22546976.0557,51181,51181,201,27.0,1.33835524519,1.290782,0.6455078125,random,30,0,307,50598196,28868860,0.000168,0.857252,0.2998046875,28867963,99.99689284578608,36.32695666994383,1.2906140000000001,True,363,717,59862.90082644628,70569.3110181311,10706.410191684823,15.171481820098917,True
Hop40Rep1-9_gamma75_all_nodes,Hop40Rep1-9,40,1,9,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,75,90,1200,20,0,661,51181,79467056,21730233,22444514,0.373814,0.916968,9.5e-05,23044928.2224,22974117.6278,22546976.0557,51181,51181,201,27.0,1.33835524519,1.290782,0.6455078125,most_delayed,10,0,102,67862994,11604062,0.000411,1.209732,0.099609375,46132761,397.5570020222229,58.05268663784398,1.2903710000000002,True,363,922,59862.90082644628,73604.11496746204,13741.214141015756,18.669084122661207,True
Hop40Rep1-9_gamma75_all_nodes,Hop40Rep1-9,40,1,9,tdg_selection_no_candidate_vs_random,all_nodes,1024,45,75,90,1200,20,0,661,51181,79467056,21730233,22444514,0.373814,0.916968,9.5e-05,23044928.2224,22974117.6278,22546976.0557,51181,51181,201,27.0,1.33835524519,1.290782,0.6455078125,most_delayed,30,0,307,48717769,30749287,0.00045,0.84167,0.2998046875,26987536,87.76637975378095,33.960659118918414,1.290332,True,363,717,59862.90082644628,67946.67921896793,8083.778392521643,11.897238371974746,True
Hop40Rep1-9_gamma75_congestion_important,Hop40Rep1-9,40,1,9,tdg_selection_no_candidate_vs_random,congestion_important,1024,45,75,90,1200,20,0,761,5120,79467056,15493265,15641632,0.392147,0.998562,9.5e-05,22996697.6623,22853599.0683,22546976.0557,51181,51181,201,27.0,1.33835524519,1.390709,0.7431640625,random,10,0,102,69589177,9877879,0.000116,1.196926,0.099609375,54095912,547.6470404223417,68.07338125121937,1.390593,True,263,922,58909.752851711026,75476.33080260304,16566.577950892017,21.949368463895524,True
